datetime,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER
6/25/14,1.690515766,0.390772489,0.052669335,12.446,80
6/26/14,1.69901082,0.407762597,0.052952504,0.254,79.5
6/27/14,1.665030604,0.455901237,0.048421808,0,83
6/28/14,1.639545441,0.413425966,0.043607944,0,85.5
6/29/14,1.619723648,0.370950696,0.036528733,0,86
6/30/14,1.605565225,0.345465533,0.033980216,0,86.5
7/1/14,1.585743432,0.322812056,0.030299026,0,85.5
7/2/14,1.565921639,0.294495209,0.027184173,0,85
7/3/14,1.548931531,0.273540742,0.027467342,1.778,84
7/4/14,1.5545949,0.269859552,0.02775051,0,82
7/5/14,1.540436477,0.399267543,0.024352488,0,81.5
7/6/14,1.495129522,0.345465533,0.028033679,0,83.5
7/7/14,1.475307729,0.311485317,0.031148532,0,84.5
7/8/14,1.461149305,0.288831839,0.0314317,0,86
7/9/14,1.444159197,0.256833802,0.027184173,0,85
7/10/14,1.421505719,0.24239221,0.021237635,0,84
7/11/14,1.401683927,0.206429815,0.015857434,0,83
7/12/14,1.387525503,0.189439706,0.015574266,0,84.5
7/13/14,1.376198764,0.177546631,0.014441592,0,87
7/14/14,1.359208656,0.165370386,0.015291097,0,88
7/15/14,1.347881917,0.156025827,0.02406932,1.524,82.5
7/16/14,1.350713602,0.148380278,0.022370309,7.874,84
7/17/14,1.345050233,0.143566414,0.01670694,89.662,81.5
7/18/14,1.398852242,1.245941268,0.021237635,38.608,75
7/19/14,1.41584235,1.800951469,0.023502983,0,78
7/20/14,1.398852242,1.670693973,0.021803972,0,84
7/21/14,1.37336708,1.404515611,0.016140603,0,86.5
7/22/14,1.345050233,1.260099692,0.014441592,0,86
7/23/14,1.31956507,1.047723339,0.008778223,0,86
7/24/14,1.316733386,1.064713447,0.01104357,2.286,84
7/25/14,1.299743277,0.934455951,0.012176244,0,85.5
7/26/14,1.279921484,0.741901391,0.012742581,0,87
7/27/14,1.262931376,0.543683462,0.011326739,0,86.5
7/28/14,1.254436322,0.461564606,0.012459413,0,86.5
7/29/14,1.240277899,0.444574498,0.015857434,0,86.5
7/30/14,1.22895116,0.430416074,0.010477233,0,86
7/31/14,1.211961052,0.396435858,0.013592087,0,87
8/1/14,1.194970943,0.368119011,0.013875255,0,82
8/2/14,1.186475889,0.33130711,0.00934456,0,79
8/3/14,1.160990727,0.300158578,0.009061391,0,82.5
8/4/14,1.155327358,0.269293215,0.011609907,0,83
8/5/14,1.141168934,0.239843694,0.009061391,0,85
8/6/14,1.129842195,0.210677342,0.009061391,0,87.5
8/7/14,1.104357033,0.195952581,0.009627728,0,89.5
8/8/14,1.098693664,0.194536739,0.008778223,0,89
8/9/14,1.076040186,0.145831762,0.006796043,0,88.5
8/10/14,1.067545132,0.068243601,0.005097032,0,89
8/11/14,1.050555024,0.048988145,0.008211886,1.27,89
8/12/14,1.033564916,0.047289134,0.023786151,0,86.5
8/13/14,1.022238177,0.074756476,0.023219815,0,83
8/14/14,1.010911438,0.069659444,0.025768331,0,84
8/15/14,0.996753014,0.043324776,0.015574266,0,88
8/16/14,0.985426276,0.041059428,0.006512875,0,90.5
8/17/14,0.982594591,0.030299026,0.008211886,0,90
8/18/14,0.968436167,0.005380201,0.011609907,0,90
8/19/14,0.957109429,0.000566337,0.007079212,0,86.5
8/20/14,0.942951005,0,0.007079212,0,90
8/21/14,0.928792582,0,0.004247527,0,91.5
8/22/14,0.923129212,0,0.00368119,0,91
8/23/14,0.908970789,0,0.003964359,0,88
8/24/14,0.89764405,0,0.002548516,0,89
8/25/14,0.886317311,0,0.001982179,0,88.5
8/26/14,0.886317311,0,0.001132674,0,89
8/27/14,0.886317311,0.066827759,0.006229706,0,87
8/28/14,0.880653942,0.079004003,0.004813864,0,87.5
8/29/14,0.877822257,0.064279243,0.004813864,1.778,86.5
8/30/14,0.894812365,0.052669335,0.004247527,0,84.5
8/31/14,0.874990572,0.029166352,0.002831685,0,86.5
9/1/14,0.846673725,0.013592087,0.000849505,0,89.5
9/2/14,0.838178671,0.004813864,0.001415842,0.254,88
9/3/14,0.841010356,0.000283168,0.001415842,0,88
9/4/14,0.812693509,0,0.002548516,24.892,86
9/5/14,0.80136677,0,0.002265348,0.508,87
9/6/14,0.792871716,0,0.005663369,4.826,85.5
9/7/14,0.841010356,0.000283168,0.005663369,5.588,81.5
9/8/14,0.792871716,0,0.008211886,0,84
9/9/14,0.767386554,0,0.011893076,0,85.5
9/10/14,0.7588915,0,0.005380201,0,88
9/11/14,0.756059815,0,0.003964359,0,88.5
9/12/14,0.821188563,0,0.003964359,12.954,81
9/13/14,0.996753014,0,0.009061391,17.272,63
9/14/14,0.931624266,0.027184173,0.013875255,0,70.5
9/15/14,0.886317311,0.129974328,0.017839614,0,78.5
9/16/14,0.860832149,0.224269428,0.018122782,0.508,84
9/17/14,0.852337095,0.200766445,0.026617836,8.89,83
9/18/14,1.69901082,0.243808053,0.046722798,92.964,81
9/19/14,1.670693973,0.365287326,0.041342597,3.302,80
9/20/14,1.585743432,0.291663524,0.035396059,5.334,82
9/21/14,1.529109738,0.261364498,0.018122782,0,81
9/22/14,1.500792891,0.229083292,0.014441592,0,80.5
9/23/14,1.444159197,0.224835765,0.015574266,0,76
9/24/14,1.41584235,0.2146417,0.01302575,0,72
9/25/14,1.387525503,0.199633771,0.016140603,0,72.5
9/26/14,1.359208656,0.188590201,0.020104961,0,75.5
9/27/14,1.350713602,0.199067434,0.02038813,0,74
9/28/14,1.296911593,0.194536739,0.022936646,0,77
9/29/14,1.27142643,0.189439706,0.026617836,0,78
9/30/14,1.248772953,0.200766445,0.030865363,0,77.5
10/1/14,1.22895116,0.252586275,0.026901005,0,84
10/2/14,1.206297682,0.258249645,0.031714869,0.762,84
10/3/14,1.172317466,0.211526847,0.022653478,0,75
10/4/14,1.146832304,0.19623575,0.028883184,0,69.5
10/5/14,1.124178826,0.197368424,0.035396059,0,74.5
10/6/14,1.101525348,0.176980294,0.011326739,0,80.5
10/7/14,1.09019861,0.16282187,0.00934456,0,83
10/8/14,1.064713447,0.188023864,0.009627728,0,82
10/9/14,1.039228285,0.157158501,0.010477233,0,83.5
10/10/14,1.025069861,0.158291175,0.011609907,0,83.5
10/11/14,1.059050078,0.165370386,0.013875255,36.068,68.5
10/12/14,1.104357033,0.152061468,0.024918825,0.254,69
10/13/14,1.08453524,0.154893153,0.026617836,2.286,68.5
10/14/14,1.047723339,0.144982257,0.020954467,0,65.5
10/15/14,1.027901546,0.197085255,0.034829722,0,72
10/16/14,1.005248069,0.204447635,0.035679227,0,71.5
10/17/14,0.985426276,0.190855549,0.028883184,0,74
10/18/14,0.974099537,0.187740696,0.026617836,0,76
10/19/14,0.971267852,0.166786229,0.015857434,0,73.5
10/20/14,0.979762906,0.154893153,0.017839614,0,72.5
10/21/14,0.942951005,0.152910974,0.019255456,0,70.5
10/22/14,0.937287636,0.150645626,0.013875255,0,72
10/23/14,0.937287636,0.149512952,0.022087141,0,74.5
10/24/14,0.920297528,0.148663447,0.024635657,0,72.5
10/25/14,0.908970789,0.146964436,0.018972287,0,75
10/26/14,0.903307419,0.146398099,0.006796043,0,73.5
10/27/14,0.900475735,0.146114931,0.009627728,0,74
10/28/14,0.891980681,0.139318887,0.009627728,0,74.5
10/29/14,0.89764405,0.133089181,0.00934456,0,73
10/30/14,0.911802473,0.129407991,0.01104357,0,72.5
10/31/14,0.891980681,0.161406028,0.010760402,7.62,66
11/1/14,0.883485626,0.173582272,0.006512875,0,57.5
11/2/14,0.860832149,0.155176322,0.012176244,0,61.5
11/3/14,0.858000464,0.152061468,0.013592087,0,67.5
11/4/14,0.866495518,0.179245642,0.023502983,14.224,66.5
11/5/14,1.0363966,1.466812675,0.054934683,38.354,57
11/6/14,1.152495673,2.446575581,0.079287172,1.016,59
11/7/14,1.144000619,2.163407111,0.035962396,0,59.5
11/8/14,1.13267388,1.88590201,0.024918825,0,61.5
11/9/14,1.107188718,1.65653555,0.021520804,0,60.5
11/10/14,1.08453524,1.509287945,0.022087141,0,62.5
11/11/14,1.064713447,1.296911593,0.017556445,0,53.5
11/12/14,1.047723339,1.104357033,0.013308918,0,43.5
11/13/14,1.033564916,0.996753014,0.012176244,0,36
11/14/14,0.98825796,0.931624266,0.015857434,0,37.5
11/15/14,0.979762906,0.874990572,0.019538624,0.508,44
11/16/14,0.971267852,0.826851932,0.019255456,0.254,42
11/17/14,0.968436167,0.744733076,0.010760402,0,41.5
11/18/14,0.94578269,0.628634003,0.010477233,0,43
11/19/14,0.934455951,0.574831994,0.016140603,0,51
11/20/14,0.934455951,0.546515147,0.017839614,0.254,57
11/21/14,0.934455951,0.543683462,0.015291097,8.382,68
11/22/14,1.019406492,0.877822257,0.049554482,83.82,62.5
11/23/14,2.123763525,1.636713757,0.08693272,0,67
11/24/14,1.953862443,1.540436477,0.039077249,0,53
11/25/14,1.823604947,1.353545287,0.027184173,0,52.5
11/26/14,1.78962473,1.248772953,0.026051499,0,59.5
11/27/14,1.781129676,1.101525348,0.021803972,0,53
11/28/14,1.781129676,0.999584699,0.02406932,0,57
11/29/14,1.781129676,0.954277744,0.030582195,0,64.5
11/30/14,1.755644514,0.923129212,0.031148532,0,71.5
12/1/14,1.755644514,0.889148996,0.024635657,0,53.5
12/2/14,1.749981145,0.858000464,0.026617836,0,44.5
12/3/14,1.738654406,0.838178671,0.029166352,0,53.5
12/4/14,1.727327667,0.821188563,0.030299026,1.524,62
12/5/14,1.727327667,0.80703014,0.029449521,0.254,69
12/6/14,1.713169244,0.761723184,0.021803972,0,62
12/7/14,1.69901082,0.719247914,0.024635657,0,54
12/8/14,1.676357342,0.682436013,0.025485162,0,58
12/9/14,1.662198919,0.65695085,0.025485162,0,56
12/10/14,1.662198919,0.654119166,0.029449521,0.508,56.5
12/11/14,1.639545441,0.639960742,0.027184173,1.016,62
12/12/14,1.631050387,0.620138949,0.026617836,0,65
12/13/14,1.625387018,0.600317156,0.024918825,0,64.5
12/14/14,1.625387018,0.594653787,0.028600015,1.778,67.5
12/15/14,1.614060279,0.583327048,0.023502983,0,63
12/16/14,1.597070171,0.535188408,0.018972287,0,54.5
12/17/14,1.588575117,0.487049768,0.022370309,2.54,50.5
12/18/14,1.585743432,0.484218084,0.020954467,0,54.5
12/19/14,1.614060279,0.484218084,0.019538624,14.986,52.5
12/20/14,1.639545441,0.47005966,0.020671298,0,51.5
12/21/14,1.631050387,0.467227976,0.023502983,0,53
12/22/14,1.60839691,0.47005966,0.026901005,0,66.5
12/23/14,1.605565225,0.455901237,0.021520804,0,51
12/24/14,1.585743432,0.410594282,0.018405951,0,46
12/25/14,1.568753324,0.390772489,0.019821793,0,49
12/26/14,1.5545949,0.387940804,0.022087141,0.254,63.5
12/27/14,1.534773107,0.370950696,0.018689119,0.762,53.5
12/28/14,1.520614684,0.348297218,0.019821793,3.302,39.5
12/29/14,1.51211963,0.348297218,0.021237635,0,48.5
12/30/14,1.495129522,0.33130711,0.01670694,0,42.5
12/31/14,1.480971098,0.314317002,0.018405951,0,39
1/1/15,1.483802783,0.314317002,0.024352488,16.002,37
1/2/15,1.509287945,0.325643741,0.025485162,5.08,40.5
1/3/15,1.622555333,0.65695085,0.085233709,19.304,50.5
1/4/15,1.735822721,0.750396446,0.04077626,0,43
1/5/15,1.758476199,0.673940959,0.030582195,0,40.5
1/6/15,1.778297992,0.65695085,0.030299026,0,53.5
1/7/15,1.786793046,0.622970634,0.02775051,0,40.5
1/8/15,1.798119785,0.56633694,0.029166352,0,29.5
1/9/15,1.800951469,0.563505255,0.040493091,0.508,36
1/10/15,1.803783154,0.532356724,0.043041607,7.62,34
1/11/15,1.832100001,0.577663679,0.088348563,4.318,41.5
1/12/15,1.866080217,0.603148841,0.07220796,0,43
1/13/15,1.883070326,0.586158733,0.057483199,0,38.5
1/14/15,1.89156538,0.594653787,0.058615873,0,39
1/15/15,1.897228749,0.600317156,0.054651515,0,48.5
1/16/15,1.902892118,0.583327048,0.055217852,0,51
1/17/15,1.902892118,0.586158733,0.060031716,0,54
1/18/15,1.894397064,0.560673571,0.055217852,0,59
1/19/15,1.894397064,0.546515147,0.056350526,0,56
1/20/15,1.88590201,0.540851778,0.05550102,0,60.5
1/21/15,1.874575271,0.515366615,0.052669335,4.064,53
1/22/15,2.123763525,1.639545441,0.560673571,52.578,46.5
1/23/15,2.973268935,3.001585782,0.549346832,10.16,44.5
1/24/15,2.888318394,2.823189646,0.453069552,0,49.5
1/25/15,2.78920943,2.684437096,0.362455642,0,56.5
1/26/15,2.684437096,2.571169708,0.276655595,0,60
1/27/15,2.607981609,2.525862752,0.224835765,0,67
1/28/15,2.585328131,2.469229058,0.18321,0,61.5
1/29/15,2.54851623,2.395605256,0.159423849,0,65.5
1/30/15,2.545684545,2.259684391,0.144699088,0,53
1/31/15,2.54851623,2.171902165,0.145548594,7.874,55.5
2/1/15,2.557011284,2.109605102,0.1517783,0.508,58.5
2/2/15,2.554179599,2.013327822,0.132239675,0,41
2/3/15,2.54851623,1.919882227,0.131673339,6.604,41.5
2/4/15,2.551347915,1.880238641,0.147530773,1.524,48.5
2/5/15,2.545684545,1.854753479,0.134788192,0,45
2/6/15,2.542852861,1.809446523,0.139035719,0,48.5
2/7/15,2.542852861,1.778297992,0.145265425,0,54.5
2/8/15,2.540021176,1.769802938,0.158291175,0,68
2/9/15,2.534357807,1.721664298,0.141584235,0,67.5
2/10/15,2.511704329,1.684852397,0.127425812,0,63.5
2/11/15,2.497545905,1.648040495,0.130257496,0,64.5
2/12/15,2.489050851,1.599901856,0.122045611,0,53
2/13/15,2.483387482,1.565921639,0.121196105,0,54.5
2/14/15,2.480555797,1.543268162,0.119213926,0,63
2/15/15,2.480555797,1.509287945,0.122328779,0,62.5
2/16/15,2.474892428,1.489466152,0.11468323,0.254,51
2/17/15,2.469229058,1.413010665,0.105055502,0,44.5
2/18/15,2.463565689,1.359208656,0.102506986,0,49
2/19/15,2.460734004,1.316733386,0.105055502,0,54
2/20/15,2.45790232,1.305406647,0.114966399,0,64.5
2/21/15,2.455070635,1.279921484,0.114116893,0,66.5
2/22/15,2.449407266,1.248772953,0.103073323,0.508,46.5
2/23/15,2.443743896,1.186475889,0.091180247,0.254,33.5
2/24/15,2.440912211,1.141168934,0.098825796,0,33.5
2/25/15,2.446575581,1.124178826,0.107604019,0.254,49
2/26/15,2.438080527,1.101525348,0.087215889,0,42.5
2/27/15,2.432417157,1.059050078,0.077871329,0.254,33.5
2/28/15,2.426753788,1.04205997,0.081835688,2.54,33.5
3/1/15,2.421090419,1.044891654,0.086649552,2.286,39
3/2/15,2.406931995,1.039228285,0.087499057,0.508,41.5
3/3/15,2.406931995,1.04205997,0.102223818,0.254,50.5
3/4/15,2.406931995,1.047723339,0.099675301,3.81,52
3/5/15,2.406931995,1.019406492,0.07957034,3.302,39
3/6/15,2.406931995,1.002416384,0.080703014,0,41.5
3/7/15,2.406931995,1.010911438,0.08693272,0,49
3/8/15,2.406931995,1.019406492,0.092312921,11.43,50.5
3/9/15,2.491882536,1.112852087,0.334138795,55.118,52
3/10/15,2.605149924,1.461149305,0.387940804,0,56.5
3/11/15,2.605149924,1.449822566,0.305821948,0,56.5
3/12/15,2.576833077,1.413010665,0.281469459,0.508,62.5
3/13/15,2.576833077,1.379030449,0.255984297,0,65.5
3/14/15,2.576833077,1.339386863,0.237861515,0,65.5
3/15/15,2.590991501,1.294079908,0.233897156,0,60
3/16/15,2.593823185,1.27142643,0.240976368,0,64.5
3/17/15,2.59665487,1.257268007,0.235596167,0.254,70
3/18/15,2.599486555,1.248772953,0.245790232,3.302,70.5
3/19/15,2.59665487,1.217624421,0.24239221,0,73
3/20/15,2.59665487,1.186475889,0.24239221,29.718,64
3/21/15,2.661783618,1.322396755,0.362455642,10.922,58
3/22/15,2.667446987,1.636713757,0.396435858,0,67.5
3/23/15,2.670278672,1.65087218,0.342633849,0,66
3/24/15,2.675942042,1.631050387,0.328475425,0,71
3/25/15,2.684437096,1.616891964,0.314317002,0,73
3/26/15,2.681605411,1.594238486,0.300158578,1.27,62
3/27/15,2.678773726,1.563089954,0.28316847,0,64
3/28/15,2.675942042,1.523446369,0.276372427,0,66
3/29/15,2.673110357,1.489466152,0.266178362,0,70.5
3/30/15,2.670278672,1.438495828,0.254002118,0,72
3/31/15,2.673110357,1.396020557,0.260231824,0,74
4/1/15,2.670278672,1.364872025,0.259665487,0,75.5
4/2/15,2.667446987,1.333723494,0.243808053,0,76
4/3/15,2.664615303,1.296911593,0.230499135,0,76
4/4/15,2.658951933,1.254436322,0.212942689,0,62.5
4/5/15,2.658951933,1.245941268,0.219738733,0.508,64
4/6/15,2.656120249,1.234614529,0.224269428,0,75
4/7/15,2.653288564,1.206297682,0.217190216,0,77.5
4/8/15,2.656120249,1.189307574,0.213509026,0,74
4/9/15,2.656120249,1.169485781,0.206146646,0,78.5
4/10/15,2.650456879,1.155327358,0.191705054,2.286,65
4/11/15,2.650456879,1.155327358,0.195386244,0,64.5
4/12/15,2.653288564,1.146832304,0.197085255,0.254,74.5
4/13/15,2.653288564,1.152495673,0.19255456,2.286,75.5
4/14/15,2.650456879,1.13267388,0.178679305,0,67
4/15/15,2.650456879,1.112852087,0.173865441,0,68.5
4/16/15,2.64479351,1.169485781,0.182077326,0.254,74
4/17/15,2.641961825,2.109605102,0.203881298,10.414,70.5
4/18/15,2.647625195,2.271011129,0.195103076,14.478,65.5
4/19/15,2.670278672,2.251189337,0.229366461,0,73
4/20/15,2.658951933,2.171902165,0.237012009,0,63.5
4/21/15,2.647625195,2.098278363,0.248621917,0,66
4/22/15,2.63913014,2.021822876,0.248905085,0,74
4/23/15,2.630635086,1.965189182,0.254851623,0,76.5
4/24/15,2.63913014,2.251189337,0.271558563,10.922,77
4/25/15,2.650456879,2.690100465,0.261930835,1.016,81.5
4/26/15,2.647625195,2.658951933,0.247206074,2.032,77.5
4/27/15,2.650456879,2.695763834,0.238427852,14.224,74
4/28/15,2.63913014,2.675942042,0.215208037,0,59
4/29/15,2.627803402,2.633466771,0.236162504,0,63
4/30/15,2.619308348,2.613644978,0.246639737,0,66.5
5/1/15,2.599486555,2.503209275,0.238994189,0,69.5
5/2/15,2.585328131,2.384278517,0.249471422,0,70.5
5/3/15,2.582496446,2.288001238,0.240126863,0,71
5/4/15,2.576833077,2.194555643,0.216057543,0,75
5/5/15,2.576833077,2.101110047,0.185192179,97.536,74.5
5/6/15,2.690100465,2.033149615,0.193970402,0.254,79
5/7/15,2.718417312,1.970852551,0.178679305,0.508,78
5/8/15,2.690100465,1.900060434,0.177829799,7.366,76
5/9/15,2.690100465,1.849090109,0.197651592,0.508,78.5
5/10/15,2.661783618,1.7952881,0.187174359,0,81.5
5/11/15,2.661783618,1.744317775,0.42758439,10.16,73.5
5/12/15,2.633466771,1.684852397,0.481386399,5.842,67
5/13/15,2.633466771,1.74714946,0.906139104,28.448,67
5/14/15,2.633466771,2.585328131,1.285584854,2.032,77.5
5/15/15,2.647625195,2.860001547,1.124178826,9.144,72
5/16/15,2.64479351,3.058219476,1.129842195,0,77
5/17/15,2.633466771,3.567922722,2.208714066,66.04,75
5/18/15,2.633466771,4.275843897,2.203050697,0,80.5
5/19/15,2.633466771,3.851091192,1.758476199,0,81.5
5/20/15,2.661783618,3.567922722,1.619723648,8.382,80.5
5/21/15,2.661783618,3.313071099,1.489466152,0.508,69
5/22/15,2.661783618,3.171486864,1.376198764,0.762,69.5
5/23/15,2.661783618,3.171486864,1.472476044,35.814,76.5
5/24/15,2.775051006,4.643962908,4.162576509,19.304,73
5/25/15,3.11485317,4.700596602,3.426338487,132.08,74
5/26/15,3.11485317,4.24752705,4.445744979,0,77.5
5/27/15,3.058219476,3.851091192,3.511289028,0,76
5/28/15,2.973268935,3.539605875,2.860001547,5.08,78
5/29/15,2.944952088,3.539605875,2.718417312,17.018,76.5
5/30/15,2.916635241,3.709506957,2.576833077,0,79
5/31/15,2.916635241,4.445744979,2.381446833,0,76.5
6/1/15,2.888318394,4.24752705,2.143585318,0,76
6/2/15,2.888318394,3.879408039,1.962357497,0,78.5
6/3/15,2.860001547,3.652873263,1.834931686,0,78
6/4/15,2.860001547,3.482972181,1.752812829,0,78
6/5/15,2.8316847,3.341387946,1.679189027,0,79.5
6/6/15,2.803367853,3.199803711,1.580080063,0,80
6/7/15,2.775051006,3.086536323,1.509287945,0,80.5
6/8/15,2.746734159,2.973268935,1.444159197,0,82
6/9/15,2.718417312,2.888318394,1.396020557,0,83.5
6/10/15,2.698595519,2.817526277,1.322396755,0,82.5
6/11/15,2.698595519,2.743902474,1.231782845,0,83.5
6/12/15,2.704258889,2.68726878,1.177980835,0.254,84
6/13/15,2.718417312,2.622140032,1.101525348,0,85
6/14/15,2.760892583,2.602318239,1.192139259,34.036,79
6/15/15,2.806199538,2.605149924,1.186475889,4.826,81.5
6/16/15,2.820357961,2.551347915,1.110020402,34.036,78
6/17/15,2.860001547,2.540021176,1.067545132,67.564,80.5
6/18/15,2.860001547,2.916635241,1.013743123,0,81.5
6/19/15,2.888318394,2.732575736,1.294079908,27.686,77.5
6/20/15,2.916635241,2.627803402,1.350713602,12.446,77.5
6/21/15,2.916635241,2.605149924,1.294079908,23.622,79
6/22/15,2.944952088,2.944952088,1.441327512,0,80.5
6/23/15,2.973268935,3.029902629,1.347881917,0,83.5
6/24/15,2.973268935,2.916635241,1.248772953,0,83
6/25/15,3.001585782,2.826021331,1.18081252,0,83
6/26/15,3.029902629,2.709922258,1.115683772,0,84.5
6/27/15,3.029902629,2.624971717,1.04205997,0.254,82.5
6/28/15,3.058219476,2.554179599,1.155327358,2.032,82
6/29/15,3.058219476,2.50604096,1.359208656,0,83.5
6/30/15,3.086536323,2.477724113,1.226119475,19.05,83.5
7/1/15,3.086536323,2.423922103,1.160990727,0,81
7/2/15,3.11485317,2.384278517,1.129842195,0,80.5
7/3/15,3.11485317,2.36162504,1.053386708,0,83.5
7/4/15,3.143170017,2.387110202,0.979762906,0,84
7/5/15,3.143170017,2.387110202,0.928792582,0,83.5
7/6/15,3.171486864,2.35596167,0.883485626,0,84
7/7/15,3.171486864,2.350298301,0.838178671,0,84.5
7/8/15,3.199803711,2.341803247,0.795703401,0,84.5
7/9/15,3.199803711,2.344634932,0.761723184,0,84.5
7/10/15,3.199803711,2.353129986,0.722079599,0,84
7/11/15,3.228120558,2.395605256,0.696594436,0,83
7/12/15,3.228120558,2.435248842,0.651287481,0,84
7/13/15,3.256437405,2.421090419,0.605980526,0,85.5
7/14/15,3.256437405,2.418258734,0.574831994,0,85.5
7/15/15,3.256437405,2.412595364,0.546515147,0,85
7/16/15,3.228120558,2.375783463,0.526693354,0,84.5
7/17/15,3.228120558,2.367288409,0.515366615,0,86
7/18/15,3.199803711,2.389941887,0.501208192,0,87.5
7/19/15,3.199803711,2.426753788,0.447406183,0,86.5
7/20/15,3.199803711,2.412595364,0.42758439,0,85.5
7/21/15,3.199803711,2.392773572,0.413425966,0,86
7/22/15,3.171486864,2.367288409,0.387940804,0,87
7/23/15,3.143170017,2.336139878,0.370950696,0,88
7/24/15,3.143170017,2.319149769,0.356792272,0,88
7/25/15,3.11485317,2.324813139,0.353960588,0,86.5
7/26/15,3.11485317,2.3134864,0.345465533,0,87
7/27/15,3.086536323,2.36162504,0.33130711,0,88.5
7/28/15,3.086536323,2.330476508,0.308653632,0,88.5
7/29/15,3.058219476,2.319149769,0.297326894,0,88.5
7/30/15,3.058219476,2.288001238,0.286000155,0,88
7/31/15,3.029902629,2.26534776,0.267877373,0,90
8/1/15,3.029902629,2.254021021,0.268160541,0,86
8/2/15,3.029902629,2.225704174,0.261081329,0,87.5
