DATE,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER,Barton Ck360,Colorado Rv,Bear Ck,Onion Ck,Walnut Ck
3/5/79,2.378615148,,,0,10,1.0760384,4.7572224,,,0.424752
3/6/79,2.406931995,,,0,14.7,0.991088,4.813856,,,0.424752
3/7/79,2.378615148,,,0,17.8,0.9344544,4.7572224,,,0.3964352
3/8/79,2.378615148,,,0,16.9,0.8778208,4.389104,,,0.3964352
3/9/79,2.350298301,,,0,20.3,0.8211872,4.6156384,,,0.3681184
3/10/79,2.321981454,,,5.588,11.1,0.7362368,4.8704896,,,0.5097024
3/11/79,2.350298301,,,0,11.4,0.7362368,4.4740544,,,0.424752
3/12/79,2.350298301,,,0,14.7,0.70792,4.2192032,,,0.3964352
3/13/79,2.378615148,,,0,17.8,0.6512864,4.4740544,,,0.3681184
3/14/79,2.350298301,,,0,17.2,0.5380192,4.1908864,,,0.3398016
3/15/79,2.293664607,,,5.842,10.8,0.5097024,4.530688,,,0.424752
3/16/79,2.293664607,,,11.176,10.6,0.6796032,7.3340512,,,1.8972256
3/17/79,2.321981454,,,0,18.3,0.9061376,4.2758368,,,0.6229696
3/18/79,2.321981454,,,0.762,21.7,0.9061376,4.2192032,,,0.5097024
3/19/79,2.321981454,,,2.54,19.7,0.7928704,4.4457376,,,0.5097024
3/20/79,2.350298301,,,13.716,19.4,4.1342528,7.645536,,,0.4813856
3/21/79,2.378615148,,,17.018,17.5,26.3063072,49.271232,,,8.6649408
3/22/79,2.378615148,,,14.224,19.7,19.7651264,28.1185824,,,7.3906848
3/23/79,2.406931995,,,0,14.4,11.8364224,20.104928,,,1.6140576
3/24/79,2.406931995,,,0,14.2,8.353456,19.6235424,,,1.1893056
3/25/79,2.406931995,,,0,14.4,7.3057344,11.3833536,,,1.0477216
3/26/79,2.435248842,,,0,18.3,6.512864,10.8453344,,,0.9061376
3/27/79,2.435248842,,,0,19.7,5.7766272,10.0807808,,,0.8211872
3/28/79,2.435248842,,,0,20.3,5.521776,17.273248,,,0.7928704
3/29/79,2.435248842,,,0,20.6,5.238608,10.194048,,,0.7928704
3/30/79,2.605149924,,,21.082,18.3,5.5500928,24.7205664,,,3.0582144
3/31/79,2.576833077,,,1.524,16.4,7.0508832,13.167312,,,1.6423744
4/1/79,2.576833077,,,3.556,18.3,8.211872,11.2984032,,,1.7273248
4/2/79,2.576833077,,,2.54,12.2,11.7797888,35.679168,,,1.6423744
4/3/79,2.605149924,,,0,11.9,7.928704,33.413824,,,1.3025728
4/4/79,2.633466771,,,0,13.9,7.2774176,33.98016,,,1.1893056
4/5/79,2.661783618,,,0,15.3,6.5411808,18.3209696,,,1.0477216
4/6/79,2.661783618,,,0,18.6,6.0031616,10.6188,,,0.9627712
4/7/79,2.633466771,,,1.27,18.1,5.521776,16.423744,,,0.9061376
4/8/79,2.633466771,,,0,23.1,5.6067264,47.855392,,,0.991088
4/9/79,2.633466771,,,0,17.2,5.0120736,58.898944,,,0.849504
4/10/79,2.690100465,,,0,20.3,4.672272,60.597952,,,0.7928704
4/11/79,2.690100465,,,0,22.8,4.4174208,52.38608,,,0.7362368
4/12/79,2.661783618,,,0,20,3.822768,56.067264,,,0.6512864
4/13/79,2.605149924,,,0,19.4,3.4263328,53.80192,,,0.6229696
4/14/79,2.605149924,,,0,19.2,3.1997984,54.085088,,,0.566336
4/15/79,2.605149924,,,0,21.1,3.0015808,31.997984,,,0.566336
4/16/79,2.605149924,,,0.254,22.2,2.83168,23.6728448,,,0.5380192
4/17/79,2.633466771,,,16.764,19.7,3.0298976,26.7876928,,,2.0671264
4/18/79,2.633466771,,,8.128,23.3,3.681184,33.413824,,,1.4724736
4/19/79,2.746734159,,,7.874,22.8,3.6528672,30.582144,,,2.6051456
4/20/79,2.775051006,,,2.54,22.8,3.3696992,30.865312,,,1.3308896
4/21/79,2.775051006,,,0.254,18.9,14.9795872,76.172192,,,0.8778208
4/22/79,2.775051006,,,0,20.6,7.6172192,110.43552,,,0.7645536
4/23/79,2.746734159,,,0,20.3,6.1447456,109.586016,,,0.70792
4/24/79,2.775051006,,,0,21.1,5.4934592,108.736512,,,0.6512864
4/25/79,2.775051006,,,0,23.1,4.8988064,56.350432,,,0.5946528
4/26/79,2.775051006,,,0,20,4.389104,61.730624,,,0.566336
4/27/79,2.775051006,,,0,19.4,3.9926688,37.944512,,,0.5380192
4/28/79,2.803367853,,,0,19.4,3.681184,35.679168,,,0.5097024
4/29/79,2.8316847,,,32.512,18.3,8.778208,71.358336,,,5.0687072
4/30/79,2.8316847,,,0,19.7,6.6261312,106.471168,,,0.9627712
5/1/79,2.860001547,,,27.686,20.8,7.220784,110.152352,,,6.1730624
5/2/79,2.888318394,,,0,22.5,8.0136544,115.532544,,,1.2459392
5/3/79,2.888318394,,,0.254,20.8,6.4279136,116.948384,,,0.9344544
5/4/79,2.860001547,,,0,15.6,5.6916768,109.302848,,,0.7928704
5/5/79,2.860001547,,,0,17.2,5.097024,104.205824,,,0.70792
5/6/79,2.860001547,,,0,19.7,4.7572224,101.374144,,,0.6796032
5/7/79,2.888318394,,,0,23.3,4.3041536,64.845472,,,0.6229696
5/8/79,2.888318394,,,0,25.3,3.9360352,85.233568,,,0.566336
5/9/79,2.888318394,,,0,24.2,3.681184,96.560288,,,0.5380192
5/10/79,2.888318394,,,0.254,26.4,3.4829664,75.322688,,,0.5380192
5/11/79,2.888318394,,,6.604,18.6,3.256432,15.432656,,,1.3875232
5/12/79,2.860001547,,,0,16.4,3.0582144,11.32672,,,0.70792
5/13/79,2.860001547,,,0,18.3,2.6617792,9.9958304,,,0.4813856
5/14/79,2.860001547,,,0,20,2.3786112,10.1090976,,,0.424752
5/15/79,2.860001547,,,0,22.2,2.1803936,35.679168,,,0.424752
5/16/79,2.860001547,,,0,21.7,2.0671264,49.5544,,,0.3681184
5/17/79,2.860001547,,,0,21.1,1.8972256,50.403904,,,0.3398016
5/18/79,2.860001547,,,0,23.3,1.7839584,55.500928,,,0.3398016
5/19/79,2.860001547,,,0,24.4,1.6706912,78.154368,,,0.3114848
5/20/79,2.860001547,,,0,25.3,1.5857408,69.659328,,,0.283168
5/21/79,2.860001547,,,140.97,22.2,10.9869184,113.550368,,,48.704896
5/22/79,2.916635241,,,2.794,21.7,32.281152,94.86128,,,8.778208
5/23/79,2.973268935,,,0,22.2,6.4279136,19.3120576,,,1.3308896
5/24/79,3.029902629,,,0,22.2,4.3324704,13.733648,,,0.849504
5/25/79,3.001585782,,,0,20.3,3.6528672,40.209856,,,0.6796032
5/26/79,3.001585782,,,0,21.4,3.3130656,50.403904,,,0.5946528
5/27/79,3.001585782,,,0,23.3,3.0582144,44.174208,,,0.566336
5/28/79,3.001585782,,,4.826,23.3,2.9449472,62.013792,,,0.6796032
5/29/79,3.001585782,,,0.254,24.7,2.7184128,63.429632,,,0.70792
5/30/79,3.001585782,,,1.524,26.1,2.6617792,64.279136,,,0.9061376
5/31/79,3.001585782,,,0,24.4,2.5768288,60.597952,,,0.5946528
6/1/79,2.973268935,,,3.048,22.5,3.8794016,79.28704,,,0.7928704
6/2/79,2.973268935,,,4.826,23.3,4.6156384,122.328576,,,0.9344544
6/3/79,3.001585782,,,0,25.3,3.6528672,167.918624,,,0.5380192
6/4/79,3.029902629,,,1.524,23.9,3.1997984,300.15808,,,0.4813856
6/5/79,3.001585782,,,11.43,24.4,3.1997984,282.318496,,,1.5857408
6/6/79,2.973268935,,,0,27.2,3.4263328,277.50464,,,0.5946528
6/7/79,2.973268935,,,0,28.9,2.9166304,223.985888,,,0.4530688
6/8/79,3.001585782,,,0,27.8,2.6334624,115.249376,,,0.4530688
6/9/79,3.058219476,,,0,26.9,2.4635616,113.833536,,,0.3964352
6/10/79,3.058219476,,,0.254,23.6,2.2370272,99.1088,,,0.4813856
6/11/79,3.058219476,,,0,22.2,1.982176,107.320672,,,0.3398016
6/12/79,2.973268935,,,0,22.2,1.8122752,98.542464,,,0.3114848
6/13/79,2.973268935,,,0,23.1,1.6706912,110.43552,,,0.283168
6/14/79,3.001585782,,,0,23.9,1.4724736,111.285024,,,0.27184128
6/15/79,3.029902629,,,0,25.6,1.274256,97.976128,,,0.26334624
6/16/79,3.058219476,,,0,24.4,1.1043552,110.152352,,,0.2406928
6/17/79,3.029902629,,,0,26.7,0.9627712,77.021696,,,0.22936608
6/18/79,3.029902629,,,0,27.5,0.7928704,59.182112,,,0.21803936
6/19/79,3.029902629,,,0,29.4,0.70792,62.863296,,,0.20954432
6/20/79,3.058219476,,,0,30,0.566336,51.253408,,,0.19538592
6/21/79,3.058219476,,,0,29.7,0.4813856,68.526656,,,0.18689088
6/22/79,3.029902629,,,0,28.9,0.3964352,68.809824,,,0.18122752
6/23/79,3.029902629,,,0,27.8,0.3114848,68.526656,,,0.17273248
6/24/79,3.029902629,,,0,28.6,0.2690096,68.809824,,,0.16706912
6/25/79,3.001585782,,,0,28.9,0.23502944,71.075168,,,0.15857408
6/26/79,2.973268935,,,0,27.8,0.15007904,67.110816,,,0.15291072
6/27/79,2.973268935,,,0,28.3,0.09061376,64.279136,,,0.15291072
6/28/79,2.944952088,,,0,28.1,0.05380192,69.37616,,,0.15291072
6/29/79,2.916635241,,,0,29.7,0.0283168,59.748448,,,0.14441568
6/30/79,2.916635241,,,0,30,0.0141584,60.031616,,,0.13875232
7/1/79,2.888318394,,,0,28.6,0,60.031616,,0.3964352,0.13308896
7/2/79,2.888318394,,,0,28.6,0,57.199936,,0.3964352,0.1274256
7/3/79,2.860001547,,,0,29.2,0,60.597952,,0.3964352,0.12176224
7/4/79,2.860001547,,,0,29.4,0,61.164288,,0.3964352,0.12176224
7/5/79,2.860001547,,,1.016,26.9,0,61.730624,,0.3681184,0.1274256
7/6/79,2.8316847,,,40.132,26.4,0,75.605856,,0.3964352,3.0015808
7/7/79,2.8316847,,,0,28.9,0,61.447456,,0.5097024,0.5380192
7/8/79,2.8316847,,,0,28.3,0,61.447456,,0.4530688,0.3398016
7/9/79,2.8316847,,,0,28.6,0,62.29696,0.008778208,0.3681184,0.283168
7/10/79,2.803367853,,,0,28.3,0,50.97024,0.008778208,0.3681184,0.26334624
7/11/79,2.803367853,,,0,27.8,0,50.687072,0.009061376,0.3964352,0.2548512
7/12/79,2.803367853,,,0,27.8,0,45.590048,0.009627712,0.3681184,0.24635616
7/13/79,2.775051006,,,0,29.4,0,43.607872,0.010194048,0.3681184,0.23219776
7/14/79,2.775051006,,,2.54,29.7,0,40.493024,0.00991088,0.3398016,0.3964352
7/15/79,2.775051006,,,0,29.7,0,40.493024,0.00991088,0.3398016,0.27750464
7/16/79,2.746734159,,,0,29.2,0,40.209856,0.009627712,0.3398016,0.22370272
7/17/79,2.746734159,,,0,30,0,40.209856,0.009627712,0.3398016,0.20388096
7/18/79,2.746734159,,,0,27.8,0,40.493024,0.009344544,0.3114848,0.19538592
7/19/79,2.746734159,,,123.19,27.5,0,79.003872,0.009627712,0.3114848,5.4085088
7/20/79,2.718417312,,,0,26.1,0,68.809824,0.00849504,0.3398016,2.4352448
7/21/79,2.718417312,,,0,27.5,0.16423744,41.908864,0.008778208,0.3681184,0.3964352
7/22/79,2.718417312,,,0,28.3,0.16140576,40.493024,0.009061376,0.3398016,0.27184128
7/23/79,2.690100465,,,0,29.2,0,33.696992,0.009061376,0.3114848,0.2265344
7/24/79,2.690100465,,,0,28.9,0,31.714816,0.00991088,0.3114848,0.20104928
7/25/79,2.690100465,,,0,29.7,0,28.883136,0.011893056,0.3114848,0.18689088
7/26/79,2.661783618,,,17.526,28.6,0,18.7174048,0.00991088,0.3114848,0.4813856
7/27/79,2.718417312,,,83.312,25.3,2.0954432,73.057344,0.009344544,6.1164288,10.6754336
7/28/79,2.775051006,,,0,28.1,2.3219776,7.78712,0.009061376,1.1893056,0.70792
7/29/79,2.803367853,,,0,28.1,1.1609888,6.796032,0.009344544,0.22087104,0.3398016
7/30/79,2.803367853,,,0,28.6,0.5946528,32.56432,0.010194048,0.26334624,0.26617792
7/31/79,2.746734159,,,0,29.4,0.3114848,38.22768,0.014441568,0.10477216,0.2265344
8/1/79,2.718417312,,,0,28.9,0.10477216,40.776192,0.012459392,0.12459392,0.20104928
8/2/79,2.718417312,,,0,28.9,0,37.661344,0.011609888,0.15291072,0.18689088
8/3/79,2.718417312,,,0,28.3,0,48.704896,0.012459392,0.17273248,0.18122752
8/4/79,2.718417312,,,0,28.3,0,44.740544,0.012176224,0.2548512,0.16706912
8/5/79,2.718417312,,,0,28.6,0,45.590048,0.013875232,0.24352448,0.15291072
8/6/79,2.718417312,,,0,29.2,0,46.72272,0.015007904,0.23219776,0.14724736
8/7/79,2.690100465,,,0,28.9,0,52.38608,0.09061376,0.23219776,0.141584
8/8/79,2.690100465,,,0,27.8,0,58.04944,0.03398016,0.24352448,0.13592064
8/9/79,2.690100465,,,0,28.1,0,51.536576,0.06229696,0.24352448,0.141584
8/10/79,2.661783618,,,0,29.4,0,54.934592,0.212376,0.24352448,0.141584
8/11/79,2.661783618,,,9.398,24.7,0,56.6336,0.0849504,0.26617792,0.3964352
8/12/79,2.661783618,,,0,26.1,0,55.500928,0.04530688,0.3398016,0.2406928
8/13/79,2.661783618,,,0,28.6,0.10760384,55.21776,0.03681184,0.3114848,0.17839584
8/14/79,2.661783618,,,0,28.6,0.09627712,54.368256,0.03681184,0.3114848,0.16140576
8/15/79,2.661783618,,,3.81,27.8,0,53.235584,0.0424752,0.283168,0.21803936
8/16/79,2.661783618,,,0,27.2,0,53.518752,0.03114848,0.27750464,0.17273248
8/17/79,2.633466771,,,0,27.5,0,55.500928,0.0283168,0.2548512,0.1557424
8/18/79,2.633466771,,,1.778,28.1,0,58.04944,0.027750464,0.2548512,0.19538592
8/19/79,2.633466771,,,0.508,28.6,0,55.500928,0.02690096,0.24352448,0.17839584
8/20/79,2.633466771,,,0,28.6,0,54.368256,0.026617792,0.22370272,0.15007904
8/21/79,2.605149924,,,0,28.6,0,54.085088,0.027467296,0.212376,0.13875232
8/22/79,2.605149924,,,0,28.9,0,53.80192,0.02548512,0.212376,0.1274256
8/23/79,2.576833077,,,0,27.5,0,54.085088,0.024352448,0.1840592,0.1274256
8/24/79,2.576833077,,,0,27.8,0,54.368256,0.024918784,0.1840592,0.12176224
8/25/79,2.576833077,,,0,26.1,0,55.784096,0.02548512,0.1840592,0.12176224
8/26/79,2.576833077,,,0,27.5,0,55.21776,0.02406928,0.17273248,0.13025728
8/27/79,2.576833077,,,0,28.9,0,54.651424,0.023786112,0.14724736,0.11609888
8/28/79,2.54851623,,,0,28.1,0,55.21776,0.022936608,0.14724736,0.11609888
8/29/79,2.54851623,,,0,26.4,0,53.80192,0.025201952,0.14724736,0.11609888
8/30/79,2.54851623,,,0,28.1,0,55.500928,0.026334624,0.14724736,0.11609888
8/31/79,2.520199383,,,0,28.6,0,54.368256,0.026617792,0.14724736,0.12176224
9/1/79,2.491882536,,,0,28.3,0,54.934592,0.025768288,0.14724736,0.12176224
9/2/79,2.491882536,,,0,28.6,0,53.80192,0.025201952,0.14724736,0.1274256
9/3/79,2.491882536,,,0,28.6,0,51.536576,0.025201952,0.15857408,0.1274256
9/4/79,2.463565689,,,0,27.5,0,49.837568,0.024918784,0.14724736,0.13875232
9/5/79,2.463565689,,,0.762,27.8,0,46.72272,0.026334624,0.14724736,0.5946528
9/6/79,2.463565689,,,1.524,28.1,0,45.30688,0.027184128,0.14724736,0.9344544
9/7/79,2.463565689,,,0,27.5,0,44.174208,0.027467296,0.14724736,0.21520768
9/8/79,2.435248842,,,0,28.1,0,41.05936,0.027184128,0.14724736,0.16423744
9/9/79,2.435248842,,,0,26.4,0,40.209856,0.0283168,0.13592064,0.14724736
9/10/79,2.406931995,,,0,24.4,0,41.908864,0.03964352,0.12176224,0.14724736
9/11/79,2.406931995,,,0,26.7,0,43.607872,0.19538592,0.10760384,0.14724736
9/12/79,2.406931995,,,0,27.2,0,44.174208,0.19538592,0.10760384,0.141584
9/13/79,2.406931995,,,0,27.5,0,46.439552,0.20104928,0.10477216,0.13592064
9/14/79,2.406931995,,,0,25.3,0,49.5544,0.18689088,0.09061376,0.13308896
9/15/79,2.406931995,,,0,22.5,0,61.730624,0.17273248,0.06512864,0.1274256
9/16/79,2.378615148,,,0,21.7,0,56.067264,0.15857408,0.070792,0.1274256
9/17/79,2.378615148,,,0.254,23.1,0,55.784096,0.14441568,0.12176224,0.1274256
9/18/79,2.378615148,,,19.558,22.8,0,58.04944,0.1132672,0.12176224,0.5946528
9/19/79,2.350298301,,,13.462,20.8,0,10.5055328,0.11043552,0.1132672,0.566336
9/20/79,2.350298301,,,0,23.6,0,36.245504,0.1274256,0.0991088,0.11609888
9/21/79,2.321981454,,,0,23.6,0,46.439552,0.1274256,0.09061376,0.06512864
9/22/79,2.321981454,,,0,23.9,0,43.041536,0.12176224,0.10760384,0.0566336
9/23/79,2.321981454,,,0,24.7,0,44.457376,0.12459392,0.10760384,0.05097024
9/24/79,2.26534776,,,0,24.4,0,43.89104,0.13308896,0.10760384,0.04813856
9/25/79,2.26534776,,,0,23.1,0,42.758368,0.1274256,0.10760384,0.0424752
9/26/79,2.237030913,,,0,23.3,0,31.431648,0.12176224,0.10760384,0.03964352
9/27/79,2.237030913,,,0,23.6,0,30.865312,0.12176224,0.10760384,0.03964352
9/28/79,2.208714066,,,0,25,0,31.14848,0.12176224,0.09061376,0.03964352
9/29/79,2.208714066,,,0,25.8,0,31.714816,0.17273248,0.09061376,0.03681184
9/30/79,2.180397219,,,0,25,0,31.14848,0.19538592,0.07645536,0.03681184
10/1/79,2.180397219,,,0,25,0,31.997984,0.20671264,0.07645536,0.03681184
10/2/79,2.180397219,,,0,26.1,0,25.8815552,0.19538592,0.07645536,0.03398016
10/3/79,2.152080372,,,0,26.9,0,25.8249216,0.18122752,0.07645536,0.03398016
10/4/79,2.123763525,,,0,21.4,0,26.617792,0.17556416,0.06229696,0.03398016
10/5/79,2.095446678,,,0,21.1,0,3.1997984,0.17839584,0.05097024,0.0283168
10/6/79,2.067129831,,,0,26.7,0,3.3130656,0.212376,0.05097024,0.0283168
10/7/79,2.038812984,,,0,25,0,2.0104928,0.3964352,0.0566336,0.0283168
10/8/79,2.038812984,,,0,27.8,0,2.0104928,0.6796032,0.06512864,0.0283168
10/9/79,2.010496137,,,0,24.2,0,2.8599968,0.6796032,0.08778208,0.0283168
10/10/79,2.010496137,,,0,17.5,0,2.0104928,0.424752,0.04530688,0.026334624
10/11/79,2.010496137,,,0,20.6,0,3.0865312,0.3398016,0.06229696,0.026334624
10/12/79,2.010496137,,,0,24.4,0,2.2936608,0.3114848,0.08211872,0.026334624
10/13/79,2.010496137,,,0,26.7,0,2.12376,0.3114848,0.11609888,0.03398016
10/14/79,2.010496137,,,0,22.2,0,2.9166304,0.3114848,0.11043552,0.026334624
10/15/79,2.010496137,,,0,24.2,0,2.4635616,0.28033632,0.09061376,0.026334624
10/16/79,1.98217929,,,0,27.2,0,8.1552384,0.26617792,0.09061376,0.026334624
10/17/79,1.98217929,,,0,27.2,0,2.2087104,0.25768288,0.10760384,0.026334624
10/18/79,1.953862443,,,0,26.1,0,1.9255424,0.24918784,0.10760384,0.026334624
10/19/79,1.925545596,,,0,28.1,0,2.5768288,0.2265344,0.10760384,0.026334624
10/20/79,1.868911902,,,0,28.3,0,3.0298976,0.20954432,0.10760384,0.026334624
10/21/79,1.868911902,,,0,28.3,0,2.0388096,0.212376,0.10760384,0.026334624
10/22/79,1.840595055,,,0.254,18.6,0,2.265344,0.21803936,0.0991088,0.026334624
10/23/79,1.840595055,,,0,17.2,0,3.2281152,0.2548512,0.06229696,0.026334624
10/24/79,1.812278208,,,0,15.8,0,3.0015808,0.424752,0.06229696,0.026334624
10/25/79,1.812278208,,,0,17.5,0,3.1997984,0.4530688,0.06229696,0.026334624
10/26/79,1.783961361,,,0,18.9,0,3.3413824,0.3964352,0.06229696,0.026334624
10/27/79,1.755644514,,,0,21.1,0,3.2847488,0.3114848,0.06229696,0.026334624
10/28/79,1.755644514,,,0,23.3,0,3.256432,0.283168,0.06229696,0.026334624
10/29/79,1.727327667,,,0,23.9,0,3.114848,0.7362368,0.06229696,0.026334624
10/30/79,1.727327667,,,11.176,19.7,0,6.1447456,0.9344544,0.10760384,0.9061376
10/31/79,1.727327667,,,0,13.9,0,2.6051456,0.6512864,0.08211872,0.0849504
11/1/79,1.69901082,,,0,13.1,0,1.7556416,0.5380192,0.03964352,0.03964352
11/2/79,1.670693973,,,0,14.2,0,2.3786112,0.4530688,0.03114848,0.03681184
11/3/79,1.670693973,,,0,14.7,0,2.1520768,0.424752,0.03114848,0.03398016
11/4/79,1.670693973,,,0,15,0,2.2087104,0.3964352,0.03114848,0.03398016
11/5/79,1.670693973,,,0,19.2,0,1.9538592,0.3964352,0.03114848,0.03398016
11/6/79,1.642377126,,,0,14.7,0,2.12376,0.3964352,0.03114848,0.03398016
11/7/79,1.642377126,,,0,12.5,0,2.265344,0.3681184,0.03114848,0.03398016
11/8/79,1.642377126,,,0,18.9,0,1.3308896,0.3398016,0.03398016,0.03398016
11/9/79,1.614060279,,,0,19.2,0,1.9538592,0.3114848,0.03681184,0.03398016
11/10/79,1.614060279,,,0.508,10.6,0,1.1893056,0.3114848,0.03681184,0.03398016
11/11/79,1.585743432,,,0,10.3,0,1.9538592,0.28033632,0.03681184,0.03964352
11/12/79,1.585743432,,,0,11.7,0,1.1893056,0.25768288,0.03681184,0.03964352
11/13/79,1.557426585,,,0,10.3,0,1.6706912,0.24352448,0.03681184,0.03964352
11/14/79,1.529109738,,,0,9.4,0,1.6706912,0.7645536,0.03681184,0.0424752
11/15/79,1.529109738,,,0,11.1,0,1.41584,0.5946528,0.03681184,0.03964352
11/16/79,1.529109738,,,0,14.2,0,1.274256,0.424752,0.0424752,0.03964352
11/17/79,1.529109738,,,1.524,15.6,0,1.557424,0.3398016,0.04530688,0.03964352
11/18/79,1.500792891,,,2.032,20.6,0,1.7839584,0.28033632,0.06229696,0.0566336
11/19/79,1.500792891,,,0,22.8,0,1.840592,23.0498752,0.06796032,0.04813856
11/20/79,1.500792891,,,0,24.4,0,2.4352448,5.66336,0.07645536,0.04813856
11/21/79,1.500792891,,,6.35,16.9,0,4.0209856,3.398016,0.07645536,0.1274256
11/22/79,1.472476044,,,0,6.9,0,2.0104928,5.097024,0.07645536,0.05946528
11/23/79,1.472476044,,,0,8.3,0,2.7750464,9.8825632,0.07645536,0.04813856
11/24/79,1.472476044,,,4.572,8.9,0,2.8033632,7.8720704,0.06512864,0.04813856
11/25/79,1.472476044,,,0,11.9,0,2.12376,5.2102912,0.09061376,0.1132672
11/26/79,1.444159197,,,0,14.2,0,3.3413824,50.687072,0.07362368,0.04813856
11/27/79,1.444159197,,,0,18.6,0,2.3786112,19.7934432,0.06229696,0.0424752
11/28/79,1.444159197,,,0,9.2,0,2.0954432,10.0807808,0.0424752,0.03964352
11/29/79,1.41584235,,,0,6.1,0,1.9538592,6.9659328,0.03681184,0.03681184
11/30/79,1.41584235,,,0,3.9,0,2.1803936,5.3235584,0.03681184,0.0424752
12/1/79,1.41584235,,,0,6.1,0,2.4635616,4.4740544,0.03681184,0.0424752
12/2/79,1.387525503,,,0,9.2,0,2.4918784,3.964352,0.03681184,0.0424752
12/3/79,1.387525503,,,0,10.8,0,19.8783936,3.6245504,0.03681184,0.0424752
12/4/79,1.387525503,,,0,11.4,0,3.5112832,3.3130656,0.03681184,0.0424752
12/5/79,1.359208656,,,0,14.2,0,3.3413824,3.0015808,0.03681184,0.0424752
12/6/79,1.359208656,,,0,12.5,0,2.6617792,2.5768288,0.03681184,0.04813856
12/7/79,1.330891809,,,0,11.7,0,2.406928,2.265344,0.04530688,0.04813856
12/8/79,1.330891809,,,0,13.1,0,2.3219776,1.9538592,0.03681184,0.04813856
12/9/79,1.302574962,,,0,12.5,0,2.2370272,1.7556416,0.03681184,0.04813856
12/10/79,1.302574962,,,0.254,15.3,0,2.3786112,1.5291072,0.03681184,0.04813856
12/11/79,1.302574962,,,0,21.4,0,2.4635616,1.41584,0.03681184,0.04813856
12/12/79,1.302574962,,,24.892,12.5,0,5.3518752,1.3308896,0.06796032,0.6229696
12/13/79,1.302574962,,,2.286,5.6,0,3.822768,1.2459392,0.10477216,0.3114848
12/14/79,1.302574962,,,0,8.9,0,2.1803936,1.132672,0.04813856,0.10760384
12/15/79,1.302574962,,,0.254,10.8,0,2.2087104,1.0760384,0.04530688,0.0849504
12/16/79,1.274258115,,,0,9.4,0,2.548512,0.991088,0.04530688,0.08211872
12/17/79,1.274258115,,,0,1.4,0,1.9538592,0.9344544,0.04530688,0.070792
12/18/79,1.274258115,,,0,5.3,0,2.0104928,0.8778208,0.04530688,0.070792
12/19/79,1.245941268,,,0,10.3,0,2.0671264,0.7928704,0.04530688,0.070792
12/20/79,1.245941268,,,0,15,0,2.0671264,0.7928704,0.04530688,0.070792
12/21/79,1.245941268,,,0.508,17.5,0,2.406928,1.1609888,0.04530688,0.070792
12/22/79,1.245941268,,,0,19.4,0,2.0671264,0.9627712,0.04530688,0.11893056
12/23/79,1.245941268,,,27.178,14.4,0,6.2013792,0.849504,0.05097024,1.8122752
12/24/79,1.245941268,,,0,12.2,0,2.8883136,4.5023712,0.06229696,0.3114848
12/25/79,1.245941268,,,0,11.7,0,2.3502944,2.6051456,0.05946528,0.14441568
12/26/79,1.217624421,,,0,13.1,0,2.0671264,1.5007904,0.05097024,0.11893056
12/27/79,1.217624421,,,0,16.9,0,2.0388096,1.2176224,0.05097024,0.0849504
12/28/79,1.217624421,,,30.988,13.6,0.001699008,7.5605856,1.1043552,0.07362368,1.9538592
12/29/79,1.245941268,,,0,9.2,0,5.8332608,1.0194048,0.1132672,1.3308896
12/30/79,1.245941268,,,0,6.9,0,2.548512,0.9627712,0.05097024,0.27184128
12/31/79,1.217624421,,,0,8.1,0,2.6617792,0.8778208,0.05097024,0.21803936
1/1/80,1.217624421,,,0,9.2,0,1.7556416,0.7928704,0.04530688,0.1557424
1/2/80,1.189307574,,,0,11.9,0,2.6051456,0.7362368,0.04530688,0.14441568
1/3/80,1.189307574,,,0,7.8,0,2.265344,0.7645536,0.04530688,0.13592064
1/4/80,1.160990727,,,0,6.9,0,2.0671264,0.7362368,0.04530688,0.12459392
1/5/80,1.13267388,,,0,6.7,0,2.1520768,0.7645536,0.04530688,0.13308896
1/6/80,1.13267388,,,0,13.3,0,2.2087104,0.8211872,0.04530688,0.13308896
1/7/80,1.104357033,,,0,9.4,0,2.1520768,0.7645536,0.04530688,0.10760384
1/8/80,1.104357033,,,0,7.2,0,2.0104928,0.6512864,0.04530688,0.10760384
1/9/80,1.076040186,,,0,8.9,0,2.1520768,0.566336,0.04530688,0.10760384
1/10/80,1.076040186,,,1.778,13.1,0,2.2936608,0.5380192,0.04530688,0.11043552
1/11/80,1.076040186,,,0,14.2,0,2.7184128,0.4813856,0.04530688,0.11893056
1/12/80,1.076040186,,,0,10.3,0,2.12376,0.424752,0.04530688,0.10760384
1/13/80,1.076040186,,,0,12.5,0,2.0104928,0.3681184,0.04530688,0.10760384
1/14/80,1.076040186,,,0,16.4,0,2.1520768,0.3398016,0.04530688,0.10760384
1/15/80,1.047723339,,,0,20,0,2.1803936,0.3114848,0.04530688,0.10760384
1/16/80,1.047723339,,,0,19.4,0,2.2087104,0.2690096,0.04530688,0.10760384
1/17/80,1.047723339,,,1.778,14.7,0,2.4635616,0.25201952,0.06229696,0.26617792
1/18/80,1.047723339,,,0,15.6,0,2.7184128,0.22936608,0.07362368,0.16706912
1/19/80,1.076040186,,,0,16.4,0,2.3219776,0.20671264,0.06229696,0.1274256
