datetime,Barton_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER_F,T_AVER_C,T_MAX_C,T_MIN_C
4/27/79,2.775051006,,,0,67,19.44444444,26.7,12.2
4/28/79,2.803367853,,,0,67,19.44444444,25.6,13.3
4/29/79,2.8316847,,,32.512,65,18.33333333,20.6,16.1
4/30/79,2.8316847,,,0,67.5,19.72222222,23.9,15.6
5/1/79,2.860001547,,,27.686,69.5,20.83333333,23.9,17.8
5/2/79,2.888318394,,,0,72.5,22.5,24.4,20.6
5/3/79,2.888318394,,,0.254,69.5,20.83333333,26.7,15
5/4/79,2.860001547,,,0,60,15.55555556,18.9,12.2
5/5/79,2.860001547,,,0,63,17.22222222,23.9,10.6
5/6/79,2.860001547,,,0,67.5,19.72222222,27.8,11.7
5/7/79,2.888318394,,,0,74,23.33333333,29.4,17.2
5/8/79,2.888318394,,,0,77.5,25.27777778,29.4,21.1
5/9/79,2.888318394,,,0,75.5,24.16666667,27.2,21.1
5/10/79,2.888318394,,,0.254,79.5,26.38888889,29.4,23.3
5/11/79,2.888318394,,,6.604,65.5,18.61111111,25,12.2
5/12/79,2.860001547,,,0,61.5,16.38888889,23.9,8.9
5/13/79,2.860001547,,,0,65,18.33333333,26.7,10
5/14/79,2.860001547,,,0,68,20,27.8,12.2
5/15/79,2.860001547,,,0,72,22.22222222,28.3,16.1
5/16/79,2.860001547,,,0,71,21.66666667,28.3,15
5/17/79,2.860001547,,,0,70,21.11111111,26.1,16.1
5/18/79,2.860001547,,,0,74,23.33333333,29.4,17.2
5/19/79,2.860001547,,,0,76,24.44444444,28.9,20
5/20/79,2.860001547,,,0,77.5,25.27777778,28.9,21.7
5/21/79,2.860001547,,,140.97,72,22.22222222,26.1,18.3
5/22/79,2.916635241,,,2.794,71,21.66666667,26.7,16.7
5/23/79,2.973268935,,,0,72,22.22222222,27.8,16.7
5/24/79,3.029902629,,,0,72,22.22222222,27.2,17.2
5/25/79,3.001585782,,,0,68.5,20.27777778,25,15.6
5/26/79,3.001585782,,,0,70.5,21.38888889,27.8,15
5/27/79,3.001585782,,,0,74,23.33333333,27.2,19.4
5/28/79,3.001585782,,,4.826,74,23.33333333,28.9,17.8
5/29/79,3.001585782,,,0.254,76.5,24.72222222,31.1,18.3
5/30/79,3.001585782,,,1.524,79,26.11111111,32.2,20
5/31/79,3.001585782,,,0,76,24.44444444,30.6,18.3
6/1/79,2.973268935,,,3.048,72.5,22.5,25,20
6/2/79,2.973268935,,,4.826,74,23.33333333,26.1,20.6
6/3/79,3.001585782,,,0,77.5,25.27777778,29.4,21.1
6/4/79,3.029902629,,,1.524,75,23.88888889,26.7,21.1
6/5/79,3.001585782,,,11.43,76,24.44444444,28.3,20.6
6/6/79,2.973268935,,,0,81,27.22222222,32.2,22.2
6/7/79,2.973268935,,,0,84,28.88888889,32.8,25
6/8/79,3.001585782,,,0,82,27.77777778,32.2,23.3
6/9/79,3.058219476,,,0,80.5,26.94444444,32.2,21.7
6/10/79,3.058219476,,,0.254,74.5,23.61111111,27.8,19.4
6/11/79,3.058219476,,,0,72,22.22222222,27.8,16.7
6/12/79,2.973268935,,,0,72,22.22222222,28.9,15.6
6/13/79,2.973268935,,,0,73.5,23.05555556,30.6,15.6
6/14/79,3.001585782,,,0,75,23.88888889,31.1,16.7
6/15/79,3.029902629,,,0,78,25.55555556,31.1,20
6/16/79,3.058219476,,,0,76,24.44444444,31.1,17.8
6/17/79,3.029902629,,,0,80,26.66666667,31.7,21.7
6/18/79,3.029902629,,,0,81.5,27.5,32.8,22.2
6/19/79,3.029902629,,,0,85,29.44444444,34.4,24.4
6/20/79,3.058219476,,,0,86,30,34.4,25.6
6/21/79,3.058219476,,,0,85.5,29.72222222,34.4,25
6/22/79,3.029902629,,,0,84,28.88888889,33.3,24.4
6/23/79,3.029902629,,,0,82,27.77777778,33.3,22.2
6/24/79,3.029902629,,,0,83.5,28.61111111,33.9,23.3
6/25/79,3.001585782,,,0,84,28.88888889,34.4,23.3
6/26/79,2.973268935,,,0,82,27.77777778,32.8,22.8
6/27/79,2.973268935,,,0,83,28.33333333,33.3,23.3
6/28/79,2.944952088,,,0,82.5,28.05555556,33.9,22.2
6/29/79,2.916635241,,,0,85.5,29.72222222,36.1,23.3
6/30/79,2.916635241,,,0,86,30,36.1,23.9
7/1/79,2.888318394,,,0,83.5,28.61111111,35,22.2
7/2/79,2.888318394,,,0,83.5,28.61111111,35,22.2
7/3/79,2.860001547,,,0,84.5,29.16666667,35,23.3
7/4/79,2.860001547,,,0,85,29.44444444,34.4,24.4
7/5/79,2.860001547,,,1.016,80.5,26.94444444,30,23.9
7/6/79,2.8316847,,,40.132,79.5,26.38888889,30,22.8
7/7/79,2.8316847,,,0,84,28.88888889,33.9,23.9
7/8/79,2.8316847,,,0,83,28.33333333,33.9,22.8
7/9/79,2.8316847,,,0,83.5,28.61111111,34.4,22.8
7/10/79,2.803367853,,,0,83,28.33333333,33.9,22.8
7/11/79,2.803367853,,,0,82,27.77777778,34.4,21.1
7/12/79,2.803367853,,,0,82,27.77777778,33.9,21.7
7/13/79,2.775051006,,,0,85,29.44444444,35,23.9
7/14/79,2.775051006,,,2.54,85.5,29.72222222,34.4,25
7/15/79,2.775051006,,,0,85.5,29.72222222,33.9,25.6
7/16/79,2.746734159,,,0,84.5,29.16666667,34.4,23.9
7/17/79,2.746734159,,,0,86,30,35.6,24.4
7/18/79,2.746734159,,,0,82,27.77777778,31.7,23.9
7/19/79,2.746734159,,,123.19,81.5,27.5,32.8,22.2
7/20/79,2.718417312,,,0,79,26.11111111,30,22.2
7/21/79,2.718417312,,,0,81.5,27.5,32.2,22.8
7/22/79,2.718417312,,,0,83,28.33333333,33.3,23.3
7/23/79,2.690100465,,,0,84.5,29.16666667,34.4,23.9
7/24/79,2.690100465,,,0,84,28.88888889,33.9,23.9
7/25/79,2.690100465,,,0,85.5,29.72222222,35,24.4
7/26/79,2.661783618,,,17.526,83.5,28.61111111,33.3,23.9
7/27/79,2.718417312,,,83.312,77.5,25.27777778,28.9,21.7
7/28/79,2.775051006,,,0,82.5,28.05555556,32.2,23.9
7/29/79,2.803367853,,,0,82.5,28.05555556,33.3,22.8
7/30/79,2.803367853,,,0,83.5,28.61111111,33.9,23.3
7/31/79,2.746734159,,,0,85,29.44444444,33.3,25.6
8/1/79,2.718417312,,,0,84,28.88888889,33.9,23.9
8/2/79,2.718417312,,,0,84,28.88888889,33.3,24.4
8/3/79,2.718417312,,,0,83,28.33333333,33.3,23.3
8/4/79,2.718417312,,,0,83,28.33333333,34.4,22.2
8/5/79,2.718417312,,,0,83.5,28.61111111,34.4,22.8
8/6/79,2.718417312,,,0,84.5,29.16666667,34.4,23.9
8/7/79,2.690100465,,,0,84,28.88888889,34.4,23.3
8/8/79,2.690100465,,,0,82,27.77777778,32.2,23.3
8/9/79,2.690100465,,,0,82.5,28.05555556,33.9,22.2
8/10/79,2.661783618,,,0,85,29.44444444,35.6,23.3
8/11/79,2.661783618,,,9.398,76.5,24.72222222,27.2,22.2
8/12/79,2.661783618,,,0,79,26.11111111,30.6,21.7
8/13/79,2.661783618,,,0,83.5,28.61111111,33.9,23.3
8/14/79,2.661783618,,,0,83.5,28.61111111,34.4,22.8
8/15/79,2.661783618,,,3.81,82,27.77777778,33.3,22.2
8/16/79,2.661783618,,,0,81,27.22222222,33.3,21.1
8/17/79,2.633466771,,,0,81.5,27.5,32.8,22.2
8/18/79,2.633466771,,,1.778,82.5,28.05555556,33.9,22.2
8/19/79,2.633466771,,,0.508,83.5,28.61111111,33.9,23.3
8/20/79,2.633466771,,,0,83.5,28.61111111,34.4,22.8
8/21/79,2.605149924,,,0,83.5,28.61111111,35,22.2
8/22/79,2.605149924,,,0,84,28.88888889,35.6,22.2
8/23/79,2.576833077,,,0,81.5,27.5,33.3,21.7
8/24/79,2.576833077,,,0,82,27.77777778,34.4,21.1
8/25/79,2.576833077,,,0,79,26.11111111,32.8,19.4
8/26/79,2.576833077,,,0,81.5,27.5,33.9,21.1
8/27/79,2.576833077,,,0,84,28.88888889,33.9,23.9
8/28/79,2.54851623,,,0,82.5,28.05555556,33.9,22.2
8/29/79,2.54851623,,,0,79.5,26.38888889,31.1,21.7
8/30/79,2.54851623,,,0,82.5,28.05555556,33.3,22.8
8/31/79,2.520199383,,,0,83.5,28.61111111,34.4,22.8
9/1/79,2.491882536,,,0,83,28.33333333,33.9,22.8
9/2/79,2.491882536,,,0,83.5,28.61111111,33.9,23.3
9/3/79,2.491882536,,,0,83.5,28.61111111,35,22.2
9/4/79,2.463565689,,,0,81.5,27.5,32.2,22.8
9/5/79,2.463565689,,,0.762,82,27.77777778,33.3,22.2
9/6/79,2.463565689,,,1.524,82.5,28.05555556,33.3,22.8
9/7/79,2.463565689,,,0,81.5,27.5,33.3,21.7
9/8/79,2.435248842,,,0,82.5,28.05555556,34.4,21.7
9/9/79,2.435248842,,,0,79.5,26.38888889,32.2,20.6
9/10/79,2.406931995,,,0,76,24.44444444,31.7,17.2
9/11/79,2.406931995,,,0,80,26.66666667,32.8,20.6
9/12/79,2.406931995,,,0,81,27.22222222,32.8,21.7
9/13/79,2.406931995,,,0,81.5,27.5,33.3,21.7
9/14/79,2.406931995,,,0,77.5,25.27777778,29.4,21.1
9/15/79,2.406931995,,,0,72.5,22.5,27.2,17.8
9/16/79,2.378615148,,,0,71,21.66666667,27.8,15.6
9/17/79,2.378615148,,,0.254,73.5,23.05555556,30.6,15.6
9/18/79,2.378615148,,,19.558,73,22.77777778,25,20.6
9/19/79,2.350298301,,,13.462,69.5,20.83333333,21.7,20
9/20/79,2.350298301,,,0,74.5,23.61111111,27.8,19.4
9/21/79,2.321981454,,,0,74.5,23.61111111,29.4,17.8
9/22/79,2.321981454,,,0,75,23.88888889,30.6,17.2
9/23/79,2.321981454,,,0,76.5,24.72222222,31.7,17.8
9/24/79,2.26534776,,,0,76,24.44444444,31.1,17.8
9/25/79,2.26534776,,,0,73.5,23.05555556,30.6,15.6
9/26/79,2.237030913,,,0,74,23.33333333,31.1,15.6
9/27/79,2.237030913,,,0,74.5,23.61111111,31.1,16.1
9/28/79,2.208714066,,,0,77,25,33.3,16.7
9/29/79,2.208714066,,,0,78.5,25.83333333,34.4,17.2
9/30/79,2.180397219,,,0,77,25,32.8,17.2
10/1/79,2.180397219,,,0,77,25,33.3,16.7
10/2/79,2.180397219,,,0,79,26.11111111,32.2,20
10/3/79,2.152080372,,,0,80.5,26.94444444,36.1,17.8
10/4/79,2.123763525,,,0,70.5,21.38888889,27.8,15
10/5/79,2.095446678,,,0,70,21.11111111,31.1,11.1
10/6/79,2.067129831,,,0,80,26.66666667,34.4,18.9
10/7/79,2.038812984,,,0,77,25,34.4,15.6
10/8/79,2.038812984,,,0,82,27.77777778,33.9,21.7
10/9/79,2.010496137,,,0,75.5,24.16666667,31.7,16.7
10/10/79,2.010496137,,,0,63.5,17.5,23.3,11.7
10/11/79,2.010496137,,,0,69,20.55555556,31.1,10
10/12/79,2.010496137,,,0,76,24.44444444,32.8,16.1
10/13/79,2.010496137,,,0,80,26.66666667,31.1,22.2
10/14/79,2.010496137,,,0,72,22.22222222,26.1,18.3
10/15/79,2.010496137,,,0,75.5,24.16666667,30,18.3
10/16/79,1.98217929,,,0,81,27.22222222,32.2,22.2
10/17/79,1.98217929,,,0,81,27.22222222,32.2,22.2
10/18/79,1.953862443,,,0,79,26.11111111,31.1,21.1
10/19/79,1.925545596,,,0,82.5,28.05555556,33.3,22.8
10/20/79,1.868911902,,,0,83,28.33333333,33.3,23.3
10/21/79,1.868911902,,,0,83,28.33333333,33.3,23.3
10/22/79,1.840595055,,,0.254,65.5,18.61111111,25.6,11.7
10/23/79,1.840595055,,,0,63,17.22222222,24.4,10
10/24/79,1.812278208,,,0,60.5,15.83333333,24.4,7.2
10/25/79,1.812278208,,,0,63.5,17.5,26.7,8.3
10/26/79,1.783961361,,,0,66,18.88888889,27.8,10
10/27/79,1.755644514,,,0,70,21.11111111,29.4,12.8
10/28/79,1.755644514,,,0,74,23.33333333,29.4,17.2
10/29/79,1.727327667,,,0,75,23.88888889,29.4,18.3
10/30/79,1.727327667,,,11.176,67.5,19.72222222,26.7,12.8
10/31/79,1.727327667,,,0,57,13.88888889,21.7,6.1
11/1/79,1.69901082,,,0,55.5,13.05555556,18.9,7.2
11/2/79,1.670693973,,,0,57.5,14.16666667,21.1,7.2
11/3/79,1.670693973,,,0,58.5,14.72222222,21.1,8.3
11/4/79,1.670693973,,,0,59,15,23.9,6.1
11/5/79,1.670693973,,,0,66.5,19.16666667,23.9,14.4
11/6/79,1.642377126,,,0,58.5,14.72222222,19.4,10
11/7/79,1.642377126,,,0,54.5,12.5,18.3,6.7
11/8/79,1.642377126,,,0,66,18.88888889,26.7,11.1
11/9/79,1.614060279,,,0,66.5,19.16666667,26.7,11.7
11/10/79,1.614060279,,,0.508,51,10.55555556,12.8,8.3
11/11/79,1.585743432,,,0,50.5,10.27777778,16.1,4.4
11/12/79,1.585743432,,,0,53,11.66666667,18.9,4.4
11/13/79,1.557426585,,,0,50.5,10.27777778,17.2,3.3
11/14/79,1.529109738,,,0,49,9.444444444,17.8,1.1
11/15/79,1.529109738,,,0,52,11.11111111,19.4,2.8
11/16/79,1.529109738,,,0,57.5,14.16666667,22.2,6.1
11/17/79,1.529109738,,,1.524,60,15.55555556,20,11.1
11/18/79,1.500792891,,,2.032,69,20.55555556,26.1,15
11/19/79,1.500792891,,,0,73,22.77777778,26.7,18.9
11/20/79,1.500792891,,,0,76,24.44444444,27.2,21.7
11/21/79,1.500792891,,,6.35,62.5,16.94444444,23.3,10.6
11/22/79,1.472476044,,,0,44.5,6.944444444,11.1,2.8
11/23/79,1.472476044,,,0,47,8.333333333,16.7,0
11/24/79,1.472476044,,,4.572,48,8.888888889,15.6,2.2
11/25/79,1.472476044,,,0,53.5,11.94444444,20.6,3.3
11/26/79,1.444159197,,,0,57.5,14.16666667,23.3,5
11/27/79,1.444159197,,,0,65.5,18.61111111,26.1,11.1
11/28/79,1.444159197,,,0,48.5,9.166666667,13.3,5
11/29/79,1.41584235,,,0,43,6.111111111,11.1,1.1
11/30/79,1.41584235,,,0,39,3.888888889,10.6,-2.8
12/1/79,1.41584235,,,0,43,6.111111111,16.1,-3.9
12/2/79,1.387525503,,,0,48.5,9.166666667,16.7,1.7
12/3/79,1.387525503,,,0,51.5,10.83333333,17.8,3.9
12/4/79,1.387525503,,,0,52.5,11.38888889,21.1,1.7
12/5/79,1.359208656,,,0,57.5,14.16666667,22.8,5.6
12/6/79,1.359208656,,,0,54.5,12.5,17.8,7.2
12/7/79,1.330891809,,,0,53,11.66666667,21.7,1.7
12/8/79,1.330891809,,,0,55.5,13.05555556,21.7,4.4
12/9/79,1.302574962,,,0,54.5,12.5,21.7,3.3
12/10/79,1.302574962,,,0.254,59.5,15.27777778,18.9,11.7
12/11/79,1.302574962,,,0,70.5,21.38888889,24.4,18.3
12/12/79,1.302574962,,,24.892,54.5,12.5,21.7,3.3
12/13/79,1.302574962,,,2.286,42,5.555555556,7.8,3.3
12/14/79,1.302574962,,,0,48,8.888888889,12.2,5.6
12/15/79,1.302574962,,,0.254,51.5,10.83333333,15,6.7
12/16/79,1.274258115,,,0,49,9.444444444,18.3,0.6
12/17/79,1.274258115,,,0,34.5,1.388888889,6.1,-3.3
12/18/79,1.274258115,,,0,41.5,5.277777778,14.4,-3.9
12/19/79,1.245941268,,,0,50.5,10.27777778,16.7,3.9
12/20/79,1.245941268,,,0,59,15,22.2,7.8
12/21/79,1.245941268,,,0.508,63.5,17.5,19.4,15.6
12/22/79,1.245941268,,,0,67,19.44444444,21.1,17.8
12/23/79,1.245941268,,,27.178,58,14.44444444,19.4,9.4
12/24/79,1.245941268,,,0,54,12.22222222,18.3,6.1
12/25/79,1.245941268,,,0,53,11.66666667,21.1,2.2
12/26/79,1.217624421,,,0,55.5,13.05555556,21.7,4.4
12/27/79,1.217624421,,,0,62.5,16.94444444,21.7,12.2
12/28/79,1.217624421,,,30.988,56.5,13.61111111,16.1,11.1
12/29/79,1.245941268,,,0,48.5,9.166666667,13.9,4.4
12/30/79,1.245941268,,,0,44.5,6.944444444,12.2,1.7
12/31/79,1.217624421,,,0,46.5,8.055555556,13.9,2.2
1/1/80,1.217624421,,,0,48.5,9.166666667,17.8,0.6
1/2/80,1.189307574,,,0,53.5,11.94444444,20,3.9
1/3/80,1.189307574,,,0,46,7.777777778,13.9,1.7
1/4/80,1.160990727,,,0,44.5,6.944444444,15,-1.1
1/5/80,1.13267388,,,0,44,6.666666667,12.8,0.6
1/6/80,1.13267388,,,0,56,13.33333333,22.2,4.4
1/7/80,1.104357033,,,0,49,9.444444444,15,3.9
1/8/80,1.104357033,,,0,45,7.222222222,10.6,3.9
1/9/80,1.076040186,,,0,48,8.888888889,10.6,7.2
1/10/80,1.076040186,,,1.778,55.5,13.05555556,16.1,10
1/11/80,1.076040186,,,0,57.5,14.16666667,18.9,9.4
1/12/80,1.076040186,,,0,50.5,10.27777778,15,5.6
1/13/80,1.076040186,,,0,54.5,12.5,21.7,3.3
1/14/80,1.076040186,,,0,61.5,16.38888889,26.1,6.7
1/15/80,1.047723339,,,0,68,20,24.4,15.6
1/16/80,1.047723339,,,0,67,19.44444444,23.9,15
1/17/80,1.047723339,,,1.778,58.5,14.72222222,18.9,10.6
1/18/80,1.047723339,,,0,60,15.55555556,23.3,7.8
1/19/80,1.076040186,,,0,61.5,16.38888889,18.3,14.4
1/20/80,1.076040186,,,2.794,57,13.88888889,17.2,10.6
1/21/80,1.047723339,,,4.318,48.5,9.166666667,10.6,7.8
1/22/80,1.047723339,,,7.874,45.5,7.5,10.6,4.4
1/23/80,1.047723339,,,0,46,7.777777778,15,0.6
1/24/80,1.047723339,,,0,52,11.11111111,18.9,3.3
1/25/80,1.047723339,,,0,58,14.44444444,19.4,9.4
1/26/80,1.076040186,,,0,55.5,13.05555556,21.7,4.4
1/27/80,1.104357033,,,0,39.5,4.166666667,6.1,2.2
1/28/80,1.104357033,,,0,40.5,4.722222222,6.7,2.8
1/29/80,1.076040186,,,2.794,36.5,2.5,3.3,1.7
1/30/80,1.076040186,,,0.254,44,6.666666667,10,3.3
1/31/80,1.076040186,,,0,35,1.666666667,3.9,-0.6
2/1/80,1.076040186,,,0,33.5,0.833333333,3.9,-2.2
2/2/80,1.076040186,,,2.286,40,4.444444444,7.2,1.7
2/3/80,1.076040186,,,0,51,10.55555556,18.9,2.2
2/4/80,1.076040186,,,0,48.5,9.166666667,16.1,2.2
2/5/80,1.047723339,,,0.254,58.5,14.72222222,19.4,10
2/6/80,1.019406492,,,0,52,11.11111111,18.9,3.3
2/7/80,1.019406492,,,11.938,56.5,13.61111111,16.7,10.6
2/8/80,1.047723339,,,4.064,52,11.11111111,19.4,2.8
2/9/80,1.076040186,,,23.114,33.5,0.833333333,2.8,-1.1
2/10/80,1.076040186,,,0,36,2.222222222,8.3,-3.9
2/11/80,1.047723339,,,0,42.5,5.833333333,11.7,0
2/12/80,1.047723339,,,0,47.5,8.611111111,12.2,5
2/13/80,1.047723339,,,0,53.5,11.94444444,17.8,6.1
2/14/80,1.019406492,,,0,60.5,15.83333333,19.4,12.2
2/15/80,1.019406492,,,2.286,65.5,18.61111111,29.4,7.8
2/16/80,1.047723339,,,12.446,37.5,3.055555556,7.8,-1.7
2/17/80,1.047723339,,,0.762,33,0.555555556,4.4,-3.3
2/18/80,1.047723339,,,0,46.5,8.055555556,14.4,1.7
2/19/80,1.047723339,,,0,67.5,19.72222222,31.1,8.3
2/20/80,1.047723339,,,0,66.5,19.16666667,28.3,10
2/21/80,1.047723339,,,0,67,19.44444444,28.3,10.6
2/22/80,1.047723339,,,0,67.5,19.72222222,30.6,8.9
2/23/80,1.019406492,,,0,62.5,16.94444444,23.9,10
2/24/80,1.019406492,,,0,62.5,16.94444444,26.1,7.8
2/25/80,0.991089645,,,0,53,11.66666667,19.4,3.9
2/26/80,0.991089645,,,0,50,10,17.8,2.2
2/27/80,0.991089645,,,0,57.5,14.16666667,23.9,4.4
2/28/80,0.991089645,,,0,64,17.77777778,26.1,9.4
2/29/80,0.991089645,,,2.032,63.5,17.5,27.2,7.8
3/1/80,1.019406492,,,0,35.5,1.944444444,7.8,-3.9
3/2/80,1.019406492,,,0,30,-1.111111111,5,-7.2
3/3/80,1.019406492,,,0,44.5,6.944444444,17.8,-3.9
3/4/80,1.019406492,,,0,70,21.11111111,29.4,12.8
3/5/80,0.991089645,,,0,53,11.66666667,16.7,6.7
3/6/80,0.991089645,,,0,59.5,15.27777778,26.1,4.4
3/7/80,0.991089645,,,0,72,22.22222222,25,19.4
3/8/80,0.991089645,,,0,66,18.88888889,25.6,12.2
3/9/80,0.991089645,,,0,64.5,18.05555556,25.6,10.6
3/10/80,0.991089645,,,0,74,23.33333333,32.8,13.9
3/11/80,0.991089645,,,0,66.5,19.16666667,23.9,14.4
3/12/80,0.991089645,,,1.27,75.5,24.16666667,31.1,17.2
3/13/80,0.991089645,,,0,64,17.77777778,22.2,13.3
3/14/80,0.962772798,,,0,59,15,19.4,10.6
3/15/80,0.962772798,,,0.762,65,18.33333333,26.7,10
3/16/80,0.962772798,,,3.048,70,21.11111111,23.9,18.3
3/17/80,0.962772798,,,0,60.5,15.83333333,22.8,8.9
3/18/80,0.962772798,,,0,52,11.11111111,18.9,3.3
3/19/80,0.962772798,,,0,60,15.55555556,20.6,10.6
3/20/80,0.962772798,,,0,73.5,23.05555556,31.1,15
3/21/80,0.962772798,,,0,59.5,15.27777778,22.8,7.8
3/22/80,0.962772798,,,0,61,16.11111111,25,7.2
3/23/80,0.962772798,,,0.508,74.5,23.61111111,30,17.2
3/24/80,0.962772798,,,0,60.5,15.83333333,22.8,8.9
3/25/80,0.962772798,,,5.08,55.5,13.05555556,15.6,10.6
3/26/80,0.962772798,,,0,58.5,14.72222222,17.2,12.2
3/27/80,0.962772798,,,68.326,60,15.55555556,17.2,13.9
3/28/80,1.019406492,,,0,67,19.44444444,27.2,11.7
3/29/80,1.104357033,,,2.286,63,17.22222222,22.8,11.7
3/30/80,1.217624421,,,0,62,16.66666667,25,8.3
3/31/80,1.217624421,,,0,65.5,18.61111111,26.1,11.1
4/1/80,1.217624421,,,2.032,68.5,20.27777778,26.7,13.9
4/2/80,1.217624421,,,0,69,20.55555556,22.2,18.9
4/3/80,1.189307574,,,1.27,69.5,20.83333333,25,16.7
4/4/80,1.189307574,,,0,64,17.77777778,23.3,12.2
4/5/80,1.189307574,,,0,68.5,20.27777778,26.7,13.9
4/6/80,1.189307574,,,0,70,21.11111111,28.9,13.3
4/7/80,1.160990727,,,0,81.5,27.5,33.3,21.7
4/8/80,1.160990727,,,0,65,18.33333333,25,11.7
4/9/80,1.160990727,,,0,61,16.11111111,25.6,6.7
4/10/80,1.160990727,,,0,64.5,18.05555556,27.8,8.3
4/11/80,1.13267388,,,0,75,23.88888889,28.3,19.4
4/12/80,1.13267388,,,6.35,58,14.44444444,22.2,6.7
4/13/80,1.13267388,,,7.112,44.5,6.944444444,10.6,3.3
4/14/80,1.189307574,,,0,55.5,13.05555556,22.8,3.3
4/15/80,1.217624421,,,0,64.5,18.05555556,29.4,6.7
4/16/80,1.217624421,,,0,71,21.66666667,32.2,11.1
4/17/80,1.217624421,,,0,68.5,20.27777778,27.8,12.8
4/18/80,1.189307574,,,0,63,17.22222222,25,9.4
4/19/80,1.189307574,,,0,63.5,17.5,26.1,8.9
4/20/80,1.160990727,,,0,67.5,19.72222222,28.3,11.1
4/21/80,1.160990727,,,0,68,20,28.3,11.7
4/22/80,1.160990727,,,0,68,20,27.2,12.8
4/23/80,1.160990727,,,0,72,22.22222222,28.3,16.1
4/24/80,1.13267388,,,0,75.5,24.16666667,30,18.3
4/25/80,1.160990727,,,39.116,69.5,20.83333333,27.8,13.9
4/26/80,1.217624421,,,0,63,17.22222222,22.8,11.7
4/27/80,1.245941268,,,0,63.5,17.5,25.6,9.4
4/28/80,1.245941268,,,0,66.5,19.16666667,27.2,11.1
4/29/80,1.245941268,,,0,71.5,21.94444444,30.6,13.3
4/30/80,1.217624421,,,0,71,21.66666667,25.6,17.8
5/1/80,1.189307574,,,12.192,69,20.55555556,25,16.1
5/2/80,1.189307574,,,0,71.5,21.94444444,27.8,16.1
5/3/80,1.189307574,,,0,71.5,21.94444444,26.7,17.2
5/4/80,1.189307574,,,0,71.5,21.94444444,27.8,16.1
5/5/80,1.189307574,,,0,74.5,23.61111111,28.9,18.3
5/6/80,1.189307574,,,0,76,24.44444444,31.1,17.8
5/7/80,1.189307574,,,23.368,75,23.88888889,30,17.8
5/8/80,1.245941268,,,25.4,67,19.44444444,23.3,15.6
5/9/80,1.359208656,,,0,66.5,19.16666667,25.6,12.8
5/10/80,1.444159197,,,0,71.5,21.94444444,25.6,18.3
5/11/80,1.444159197,,,0,76.5,24.72222222,26.7,22.8
5/12/80,1.529109738,,,22.098,75,23.88888889,27.2,20.6
5/13/80,1.642377126,,,29.718,72.5,22.5,26.7,18.3
5/14/80,1.727327667,,,2.54,68,20,22.2,17.8
5/15/80,1.840595055,,,8.89,71.5,21.94444444,26.1,17.8
5/16/80,1.925545596,,,7.366,72.5,22.5,27.8,17.2
5/17/80,2.067129831,,,0,74.5,23.61111111,30.6,16.7
5/18/80,2.095446678,,,3.81,74,23.33333333,28.3,18.3
5/19/80,2.123763525,,,0,74,23.33333333,27.2,19.4
5/20/80,2.123763525,,,0,72.5,22.5,28.9,16.1
5/21/80,2.180397219,,,2.54,75.5,24.16666667,29.4,18.9
5/22/80,2.180397219,,,0,72,22.22222222,27.8,16.7
5/23/80,2.180397219,,,0,75,23.88888889,30,17.8
5/24/80,2.180397219,,,0,82.5,28.05555556,32.8,23.3
5/25/80,2.180397219,,,0,83.5,28.61111111,32.2,25
5/26/80,2.180397219,,,0,82.5,28.05555556,32.2,23.9
5/27/80,2.180397219,,,0,82.5,28.05555556,32.8,23.3
5/28/80,2.180397219,,,0,82,27.77777778,32.8,22.8
5/29/80,2.180397219,,,0,82.5,28.05555556,32.8,23.3
5/30/80,2.208714066,,,0,82.5,28.05555556,32.8,23.3
5/31/80,2.180397219,,,0,82,27.77777778,32.2,23.3
6/1/80,2.180397219,,,0,82.5,28.05555556,32.2,23.9
6/2/80,2.180397219,,,0,82.5,28.05555556,32.8,23.3
6/3/80,2.180397219,,,0,83.5,28.61111111,33.9,23.3
6/4/80,2.180397219,,,0,83.5,28.61111111,33.3,23.9
6/5/80,2.180397219,,,0,83,28.33333333,33.9,22.8
6/6/80,2.095446678,,,0,85.5,29.72222222,34.4,25
6/7/80,2.067129831,,,0,87,30.55555556,34.4,26.7
6/8/80,2.067129831,,,0,83.5,28.61111111,33.3,23.9
6/9/80,2.067129831,,,0.508,75.5,24.16666667,26.7,21.7
6/10/80,2.067129831,,,0,77.5,25.27777778,31.1,19.4
6/11/80,2.067129831,,,0,79.5,26.38888889,32.2,20.6
6/12/80,2.038812984,,,0,80,26.66666667,33.3,20
6/13/80,2.010496137,,,0,79.5,26.38888889,33.3,19.4
6/14/80,2.010496137,,,0,79,26.11111111,33.9,18.3
6/15/80,1.98217929,,,0,84,28.88888889,34.4,23.3
6/16/80,1.953862443,,,0,86,30,35.6,24.4
6/17/80,1.98217929,,,0,85,29.44444444,35,23.9
6/18/80,1.98217929,,,0,85.5,29.72222222,35.6,23.9
6/19/80,1.98217929,,,0,87.5,30.83333333,36.7,25
6/20/80,1.98217929,,,0,88.5,31.38888889,37.2,25.6
6/21/80,2.010496137,,,7.366,82.5,28.05555556,33.9,22.2
6/22/80,1.98217929,,,0,85.5,29.72222222,35.6,23.9
