Date,Ob_Temperature (C),Ob_Observed discharge (mm),Ob_Precipitation (mm),Ob_Potential evapotranspiration (mm),Yenisei_Temperature (C),Yenisei_Observed discharge (mm),Yenisei_Precipitation (mm),Yenisei_Potential evapotranspiration (mm),Lena_Temperature (C),Lena_Observed discharge (mm),Lena_Precipitation (mm),Lena_Potential evapotranspiration (mm),Kolyma_Temperature (C),Kolyma_Observed discharge (mm),Kolyma_Precipitation (mm),Kolyma_Potential evapotranspiration (mm),Yukon_Temperature (C),Yukon_Observed discharge (mm),Yukon_Precipitation (mm),Yukon_Potential evapotranspiration (mm),Mackenzie_Temperature (C),Mackenzie_Observed discharge (mm),Mackenzie_Precipitation (mm),Mackenzie_Potential evapotranspiration (mm)
8/1/2014,16.98236178,24.2037153,54.39823575,100.2424209,12.60577985,18.734976,70.28339254,73.78079543,13.09084912,29.16,68.65839009,72.85280407,11.37775453,38.42939077,32.24284702,65.78336825,10.72791131,42.68826217,50.86222,61.88134454,13.01397736,17.6112,53.32013643,83.10681944
9/1/2014,8.043297133,13.1064407,43.65185869,53.99010828,4.85086724,21.01248,43.42861372,39.77649137,4.176761046,28.7928,52.36008523,34.7302834,3.18136297,12.21696,28.85134135,29.51303119,4.567783094,34.34629012,43.42888,34.86602929,6.172046833,13.69824,38.92113483,41.42346273
10/1/2014,-0.720879188,11.3022915,64.2247081,18.35302198,-4.53680173,15.5637504,32.80251234,14.95446323,-8.479711488,21.30264,25.98327438,8.396688628,-8.131463122,6.841019077,29.82472954,3.510019803,-5.902552068,25.16717494,22.28726,10.03173814,-0.950831866,11.92032,37.12610536,14.34459109
11/1/2014,-9.21554988,7.31705492,30.80884057,3.181318933,-16.23108592,10.0566144,28.19725183,2.815029313,-24.42986153,3.31776,19.79445505,0.341360654,-23.37454988,2.134212923,31.64897764,0,-13.58676298,13.14654072,10.5401,1.110047883,-15.00748752,5.27712,24.69188719,2.850249889
12/1/2014,-12.43043978,8.61510508,26.43503606,1.88895607,-20.14951755,8.50176,28.75464385,0.18516378,-33.92215721,3.79188,12.48790615,0.037326911,-33.34569138,1.350897231,11.27428783,0.006212425,-15.80047909,8.244746024,16.6385,0.39553429,-17.61905288,4.98336,20.96493179,0.833028267
1/1/2015,-16.19071407,6.71664814,32.79225833,1.081593407,-22.53083103,8.7696,24.24401393,0.897944811,-31.73034176,4.130748,15.72279383,0.020529802,-31.20781602,1.145531077,19.99134402,0,-21.25071957,6.741177831,14.85541,0.954226438,-19.46614042,5.292,22.45722852,2.052911774
2/1/2015,-11.80939539,4.84074305,22.45756997,5.678462102,-18.89267848,7.463232,19.12974922,3.682980145,-26.44412957,3.305304,9.621516476,1.173269218,-31.16793548,0.870912,10.89833769,0.707014103,-18.267304,5.214500241,9.737257,2.442743426,-19.89667286,4.4736,21.37765416,4.817304208
3/1/2015,-6.403571429,5.11400136,21.79502704,21.28610015,-11.13474681,8.180352,23.67461715,16.2087997,-16.57585909,2.609784,16.47947514,8.977122216,-25.63366773,0.817742769,5.028557114,3.031663279,-13.23125997,5.332337349,11.87716,14.30350817,-11.75058253,4.84656,18.97944817,18.27504254
4/1/2015,3.572857197,5.08764203,33.58958834,58.99615546,-0.915606999,8.3624832,28.23859235,43.75337281,-7.432330274,2.5794,19.93267422,28.23901485,-13.82505049,0.664083692,6.462545208,18.10220294,-3.266028981,4.946452048,8.147001,36.03827518,-2.864475752,4.99584,16.51756997,47.49833854
5/1/2015,12.05434087,21.1756149,50.08360663,112.267704,6.073988565,51.3703296,35.12632466,81.83243611,3.588259849,27.064728,28.81988448,70.97899494,-1.156713451,1.114161231,12.00028084,52.10360797,7.194099195,33.09140819,14.2314,89.03477115,6.474043505,22.83552,17.81815395,96.1541547
6/1/2015,18.39472656,29.2617763,60.055267,135.1483516,13.89955268,67.464576,44.6066755,109.7167687,12.41450933,87.164244,53.71087165,98.2034954,10.08236493,52.104384,26.21577139,97.40080747,11.53444992,43.17741108,32.98236,100.6842129,12.90623863,20.9664,36.3076123,113.787856
7/1/2015,17.69708856,29.0714034,90.14012706,116.1205561,17.3985228,20.438784,69.25607137,109.9375119,16.77296833,45.8712,51.70095669,110.0528032,12.850902,22.20612923,43.75897498,93.56532156,12.79776668,29.66278554,55.78081,86.62695254,14.44675541,18.672,62.661917,103.6797862
8/1/2015,14.82044128,31.7395525,75.88762878,90.30708625,13.83384764,18.76608,69.21413375,74.49358225,13.92089079,27.9072,53.41844145,73.46122544,8.647695782,20.48078769,48.14049975,54.35871743,9.344816898,30.6057947,68.84416,55.9631591,12.64708721,18.8976,60.45444882,78.4155574
9/1/2015,9.229451408,21.0581695,48.82424451,54.85714286,5.903147203,21.541248,49.32363921,38.66473894,4.54798326,19.7676,35.03687538,35.11860149,2.660921942,10.51900062,36.08286495,30.3006012,3.002392344,41.45305446,57.5805,29.82775236,5.964725539,18.0288,43.8674777,42.10981575
10/1/2015,0.723461512,12.3420203,50.80752919,24.31115468,-2.689852029,15.1106688,37.37263668,15.27103404,-7.48374532,15.574968,30.15628292,7.33473811,-10.22585209,5.420204308,21.27086204,2.627855664,-2.62216902,34.79161446,27.293,11.38149905,-0.664226361,14.3688,34.59887247,17.72570684
11/1/2015,-9.791208791,9.86629424,35.23218578,2.383516836,-17.477842,10.2795264,21.36808064,2.315992234,-24.41589686,4.160196,14.83340114,0.256472001,-25.64609297,2.760945231,17.54961877,0.535070175,-14.10542202,13.2970641,38.17192,1.856459294,-11.86713875,8.81328,25.55144479,4.480033278
12/1/2015,-9.982472313,7.87265085,42.96871995,1.318351804,-17.92838793,9.516096,28.94066113,0.344444429,-30.31800309,3.59064,19.3899818,0.029861532,-35.29619004,1.234057846,11.1209822,0.173947908,-19.74178566,8.56827759,14.93062,1.626634844,-17.67870281,5.72112,21.1073208,0.595757081
1/1/2016,-19.79719694,7.70863729,14.73887363,1.400109968,-26.7699427,9.419328,7.419049429,0.862106676,-31.46279303,4.37976,15.93978237,0.029861532,-32.72966049,1.158557538,17.32446925,0.577755523,-16.03141977,7.191186506,15.08346,1.285486443,-17.87370983,5.99856,21.79695326,1.108985025
2/1/2016,-9.844781293,6.40707254,19.99217033,5.866923271,-19.19743121,8.434368,21.56223406,2.63179168,-29.79560506,3.27636,11.94475043,1.117399157,-31.97314551,0.614636308,18.35352737,1.348296638,-14.66985646,6.039672289,9.942663,3.098883573,-16.35574011,5.10912,18.19027481,4.608153078
3/1/2016,-5.06087955,5.75511864,23.55475618,21.72725233,-9.719139496,9.085824,17.19634614,17.70603701,-16.02396076,2.484,14.42337777,10.79307623,-25.05871704,0.639891692,4.354348345,3.025450949,-10.78181849,5.762775904,12.39841,14.36778189,-10.40099834,5.17968,18.09549281,17.36464195
4/1/2016,5.738462075,5.72524475,33.75650112,62.18406593,-1.086512571,8.964864,18.44626836,46.86127356,-5.039976153,2.03688,14.61939109,36.02348204,-12.47655369,0.657038769,5.996132402,19.34669449,-0.52583734,5.54458988,11.40338,45.17224764,-2.699168175,4.93488,18.97409093,44.31364393
5/1/2016,9.912692093,25.4982508,33.00504378,112.8451116,3.451509626,23.205312,35.74759152,75.39949105,3.239253697,21.00312,38.95653033,66.74612226,1.720841708,18.88065969,14.59216382,61.27314553,6.667464115,40.62767422,24.25603,81.56906143,7.095591007,24.9624,42.00676909,87.51180609
6/1/2016,17.40901228,29.0860475,67.67092205,128.7692308,14.72915914,59.412096,37.35635688,119.4181174,12.70933126,82.6254,39.0730711,107.7922956,11.63707493,29.19655385,23.75635255,102.9438907,11.5208933,40.97889542,41.76466,97.60287782,13.03469153,24.6912,58.21181787,108.4043359
7/1/2016,19.70664706,27.4605559,83.0327524,120.540611,17.09852305,16.644096,51.50222282,110.6383507,14.81535149,44.4834,82.58511439,97.42696624,11.85971944,20.92142769,55.86679218,78.28898251,13.59952215,38.07231614,72.37331,85.40079986,15.23286222,23.352,64.9220902,104.6675579
8/1/2016,17.9374721,19.5703322,36.11088599,107.0692308,13.6417477,14.069376,77.8759383,74.98734844,11.54292642,46.5534,66.13594032,67.59157317,9.752305392,20.98057846,53.64671139,56.64488902,11.88835726,49.9131759,59.45668,63.39920497,13.48502496,18.1104,61.75976236,82.20415722
9/1/2016,12.20318617,10.8600407,38.42065161,64.3269271,7.993256889,14.819328,24.73460581,46.02889985,5.91788056,29.6712,31.95744751,37.03130732,2.851903759,25.95456,32.52036103,30.20440845,4.857416424,45.46211855,52.72678,34.33492998,6.7769554,17.7936,47.66535045,44.4309472
